Date,AMD,ADI,VIX,AvgVIX,zscore
2022-04-12,95.0999984741211,145.12400817871094,24.260000228881836,21.99099998474121,0.26591588412988715
2022-04-13,97.73999786376953,147.56919860839844,21.81999969482422,21.748499965667726,0.3243409484311585
2022-04-14,93.05999755859375,146.0573272705078,22.700000762939453,21.6,0.11007964845021544
2022-04-18,93.88999938964844,149.64108276367188,22.170000076293945,21.51499996185303,0.018063892775424303
2022-04-19,96.93000030517578,151.48895263671875,21.3700008392334,21.40699996948242,0.12329171693677753
2022-04-20,94.0199966430664,150.61166381835938,20.31999969482422,21.27599992752075,-0.012397045437316298
2022-04-21,89.8499984741211,148.11984252929688,22.68000030517578,21.23149995803833,-0.1584220456747046
2022-04-22,88.13999938964844,144.8907012939453,28.209999084472656,21.558499908447267,-0.13174759837713465
2022-04-25,90.69000244140625,148.31581115722656,27.020000457763672,21.86899995803833,-0.11700828787592749
2022-04-26,85.16000366210938,142.61349487304688,33.52000045776367,22.563500022888185,-0.21663259420775818
2022-04-27,84.91000366210938,141.5962371826172,31.600000381469727,23.198500061035155,-0.19135549405542962
2022-04-28,89.63999938964844,149.74374389648438,29.989999771118164,23.73150005340576,-0.23437435087908612
2022-04-29,85.5199966430664,144.07876586914062,33.400001525878906,24.37350015640259,-0.25304849503749854
2022-05-02,89.83999633789062,147.59719848632812,32.34000015258789,25.00900020599365,-0.13851229132475334
2022-05-03,91.12999725341797,148.26914978027344,29.25,25.54300022125244,-0.08946085318012778
2022-05-04,99.41999816894531,153.77549743652344,25.420000076293945,25.762500190734862,0.17917014080223048
2022-05-05,93.87000274658203,147.6811981201172,31.200000762939453,26.21750020980835,0.09374781478477587
2022-05-06,95.33999633789062,145.7119903564453,30.190000534057617,26.6495002746582,0.25688728911841413
2022-05-09,86.36000061035156,142.0908966064453,34.75,27.3290002822876,-0.12600015858110392
2022-05-10,88.7300033569336,144.86268615722656,32.9900016784668,27.76000032424927,-0.09616329768743331
2022-05-11,87.91999816894531,141.84825134277344,32.560001373291016,28.175000381469726,-0.02530344262578064
2022-05-12,87.05999755859375,142.68817138671875,31.770000457763672,28.6725004196167,-0.10850618550316607
2022-05-13,95.12000274658203,148.14784240722656,28.8700008392334,28.981000423431396,0.14851187797177678
2022-05-16,94.23999786376953,146.93460083007812,27.469999313354492,29.246000385284425,0.14465027032792352
2022-05-17,102.47000122070312,152.9075164794922,26.100000381469727,29.48250036239624,0.39147892962659453
2022-05-18,96.27999877929688,149.24908447265625,30.959999084472656,30.01450033187866,0.17313079892181754
2022-05-19,96.66999816894531,150.20101928710938,29.350000381469727,30.34800033569336,0.15859816480564934
2022-05-20,93.5,151.60092163085938,29.43000030517578,30.409000396728516,-0.08158251242449459
2022-05-23,95.06999969482422,150.77032470703125,28.479999542236328,30.48200035095215,0.042754108019725186
2022-05-24,91.16000366210938,151.05032348632812,29.450000762939453,30.278500366210938,-0.19676481566853624
2022-05-25,92.6500015258789,151.48895263671875,28.3700008392334,30.117000389099122,-0.12687431716595324
2022-05-26,98.75,153.0568389892578,27.5,29.992500400543214,0.16818940058747658
2022-05-27,102.26000213623047,157.09800720214844,25.719999313354492,29.608500289916993,0.21488325753759976
2022-05-31,101.86000061035156,157.8949737548828,26.190000534057617,29.301000308990478,0.16025180268620862
2022-06-01,101.22000122070312,154.49142456054688,25.690000534057617,29.12300033569336,0.25630679731645273
2022-06-02,108.58999633789062,158.68255615234375,24.719999313354492,29.088000297546387,0.5227368427479944
2022-06-03,106.30000305175781,154.9320831298828,24.790000915527344,28.76750030517578,0.5359535367925358
2022-06-06,105.6500015258789,154.96023559570312,25.06999969482422,28.51150026321411,0.4968569922548519
2022-06-07,105.27999877929688,156.53541564941406,24.020000457763672,27.975000286102294,0.4134629721997192
2022-06-08,101.9000015258789,154.71641540527344,23.959999084472656,27.523500156402587,0.2872302923448277
2022-06-09,98.80000305175781,151.52853393554688,26.09000015258789,27.200000095367432,0.23104132672747937
2022-06-10,94.81999969482422,147.13108825683594,27.75,26.999000072479248,0.1708465532604619
2022-06-13,86.98999786376953,138.55189514160156,34.02000045776367,27.256500053405762,0.049597645098305866
2022-06-14,86.98999786376953,137.9893035888672,32.689998626708984,27.517500019073488,0.07165848156495207
2022-06-15,89.30000305175781,140.7177734375,29.6200008392334,27.69350004196167,0.09968717407190923
2022-06-16,82.05000305175781,134.51075744628906,32.95000076293945,27.79300012588501,-0.08068051566633747
2022-06-17,81.56999969482422,135.60777282714844,31.1299991607666,27.882000064849855,-0.1517538589628796
2022-06-21,83.79000091552734,139.095703125,30.190000534057617,27.920000076293945,-0.1587665339385187
2022-06-22,83.75,138.4393768310547,28.950000762939453,27.943500137329103,-0.1353681425744411
2022-06-23,82.43000030517578,136.46099853515625,29.049999237060547,27.923500061035156,-0.13494424155367854
2022-06-24,87.08000183105469,140.35214233398438,27.229999542236328,27.866499996185304,-0.015734502466269784
2022-06-27,86.16000366210938,141.19598388671875,26.950000762939453,27.839000034332276,-0.10259787778517512
2022-06-28,80.77999877929688,139.2270050048828,28.360000610351562,27.971000099182127,-0.3398499581542723
2022-06-29,77.98999786376953,138.0830841064453,28.15999984741211,28.069500064849855,-0.458069144600591
