Date,META,AMAT,VIX,AvgVIX,zscore
2023-08-17,282.87017822265625,134.4214630126953,17.889999389648438,15.166499996185303,-0.44139135012138125
2023-08-18,281.0444641113281,139.3747100830078,17.299999237060547,15.351499938964844,-0.5289643455217897
2023-08-21,287.6427307128906,145.343994140625,17.1299991607666,15.512499904632568,-0.5737635682849707
2023-08-22,285.3606872558594,144.4451904296875,16.969999313354492,15.667999887466431,-0.575913018923215
2023-08-23,291.9489440917969,144.90533447265625,15.979999542236328,15.807499885559082,-0.5373978089356967
2023-08-24,284.5172424316406,139.53993225097656,17.200000762939453,15.94699993133545,-0.5074919594337549
2023-08-25,283.2769470214844,141.34144592285156,15.680000305175781,16.064499950408937,-0.5433206943786079
2023-08-28,287.9999694824219,142.37930297851562,15.079999923706055,16.136999940872194,-0.5264254436166832
2023-08-29,295.6697082519531,146.84393310546875,14.449999809265137,16.16299991607666,-0.5410544608877866
2023-08-30,292.80224609375,147.793701171875,13.880000114440918,16.05249991416931,-0.5752241827586186
2023-08-31,293.5861511230469,149.56582641601562,13.569999694824219,15.934999895095824,-0.5966347532045607
2023-09-01,294.0722961425781,150.77011108398438,13.09000015258789,15.734499883651733,-0.6115062600582254
2023-09-05,297.8128662109375,150.39805603027344,14.010000228881836,15.646499872207642,-0.5800533139369564
2023-09-06,296.8405456542969,149.9770050048828,14.449999809265137,15.56949987411499,-0.580392573707274
2023-09-07,296.3444519042969,145.1305389404297,14.399999618530273,15.491499853134155,-0.5104635456026647
2023-09-08,295.5705871582031,144.44515991210938,13.84000015258789,15.390999841690064,-0.5054321016878951
2023-09-11,305.1652526855469,143.64231872558594,13.800000190734863,15.338999843597412,-0.4270473061465692
2023-09-12,299.3111572265625,140.9596405029297,14.229999542236328,15.309499835968017,-0.42685534805162273
2023-09-13,302.68463134765625,141.55686950683594,13.479999542236328,15.160499858856202,-0.4126071085911179
2023-09-14,309.2928161621094,141.54710388183594,12.819999694824219,14.962499809265136,-0.36684201989428794
2023-09-15,297.9716491699219,135.3592529296875,13.789999961853027,14.757499837875367,-0.3513375629743298
2023-09-18,300.1942138671875,137.33700561523438,14.0,14.59249987602234,-0.3659291240817931
2023-09-19,302.6946105957031,134.8304901123047,14.109999656677246,14.44149990081787,-0.3107311746796276
2023-09-20,297.3366394042969,134.10598754882812,15.140000343322754,14.349999952316285,-0.336752344498615
2023-09-21,293.42730712890625,132.36318969726562,17.540000915527344,14.428000020980836,-0.3373609469482172
2023-09-22,296.7511901855469,133.3227081298828,17.200000762939453,14.428000020980836,-0.3289384698676547
2023-09-25,298.4875793457031,133.7339324951172,16.899999618530273,14.48899998664856,-0.32317599973949424
2023-09-26,296.6322021484375,131.2764129638672,18.940000534057617,14.682000017166137,-0.298788182661548
2023-09-27,295.42169189453125,132.23593139648438,18.219999313354492,14.870499992370606,-0.3216672960236368
2023-09-28,301.5932922363281,135.32986450195312,17.34000015258789,15.043499994277955,-0.32589201477929935
2023-09-29,297.8724365234375,135.55503845214844,17.520000457763672,15.241000032424926,-0.3549857523554779
2023-10-02,304.4310302734375,136.5928497314453,17.610000610351562,15.467000055313111,-0.3254185875297702
2023-10-03,298.5967712402344,133.86122131347656,19.780000686645508,15.755500078201294,-0.3243488104673566
2023-10-04,303.2005920410156,136.38726806640625,18.579999923706055,15.96200008392334,-0.3308009062226456
2023-10-05,302.41680908203125,136.3677215576172,18.489999771118164,16.166500091552734,-0.3359156304097044
2023-10-06,312.9739074707031,137.35653686523438,17.450000762939453,16.347000122070312,-0.27800461620810973
2023-10-09,315.8811340332031,137.21949768066406,17.700000762939453,16.542000150680543,-0.255861444324787
2023-10-10,319.3340759277344,138.44334411621094,17.030000686645508,16.682000207901,-0.25054878867070535
2023-10-11,325.2674560546875,139.20704650878906,16.09000015258789,16.81250023841858,-0.22114879412096194
2023-10-12,321.6360168457031,141.96807861328125,16.690000534057617,17.00600028038025,-0.2880067311288641
2023-10-13,312.2397155761719,138.1887969970703,19.31999969482422,17.28250026702881,-0.29566951650176043
2023-10-16,318.6493835449219,138.05172729492188,17.209999084472656,17.44300022125244,-0.24934800953175076
2023-10-17,321.47723388671875,139.7357635498047,17.8799991607666,17.63150019645691,-0.2553156519466083
2023-10-18,314.5019226074219,138.4923095703125,19.219999313354492,17.835500144958495,-0.28464697680579704
2023-10-19,310.3743591308594,131.6190948486328,21.399999618530273,18.028500080108643,-0.20911069023074186
2023-10-20,306.2467346191406,131.31558227539062,21.709999084472656,18.253999996185303,-0.23301048383460524
2023-10-23,311.5650329589844,131.4232635498047,20.3700008392334,18.42750005722046,-0.19792728936795792
