Date,XOM,KDP,VIX,AvgVIX,zscore
2020-10-19,26.494430541992188,25.428680419921875,29.18000030517578,27.07249994277954,-1.4564878982340173
2020-10-20,26.716413497924805,25.454805374145508,29.350000381469727,27.196999931335448,-1.414651809643072
2020-10-21,26.28830909729004,25.393848419189453,28.649999618530273,27.20049991607666,-1.4942401615250314
2020-10-22,27.636028289794922,25.733478546142578,28.110000610351562,27.180499935150145,-1.2589788658215602
2020-10-23,27.081087112426758,25.43738555908203,27.549999237060547,27.238999938964845,-1.339677966011424
2020-10-26,26.438936233520508,24.766841888427734,32.459999084472656,27.552499866485597,-1.399116433547486
2020-10-27,26.018766403198242,24.906166076660156,33.349998474121094,27.906499767303465,-1.497843636192351
2020-10-28,25.027803421020508,24.14853858947754,40.279998779296875,28.60199966430664,-1.6182563137409627
2020-10-29,26.1376895904541,23.678285598754883,37.59000015258789,29.146499633789062,-1.3468853576458086
2020-10-30,25.86021614074707,23.425737380981445,38.02000045776367,29.665999698638917,-1.3764186132653708
2020-11-02,26.946311950683594,23.547653198242188,37.130001068115234,30.124499797821045,-1.1711159245904146
2020-11-03,26.486509323120117,24.209495544433594,35.54999923706055,30.427999782562257,-1.3318806664357619
2020-11-04,26.343801498413086,24.58395767211914,29.56999969482422,30.50349979400635,-1.3992747892610926
2020-11-05,26.29623794555664,25.080341339111328,27.579999923706055,30.56449975967407,-1.4601984573767917
2020-11-06,25.987056732177734,24.95842170715332,24.860000610351562,30.55749979019165,-1.5096150204180345
2020-11-09,29.27705955505371,24.14853858947754,25.75,30.59149980545044,-0.765655010260989
2020-11-10,29.926578521728516,24.714582443237305,24.799999237060547,30.527999782562254,-0.6939214855136151
2020-11-11,29.618053436279297,25.602848052978516,23.450000762939453,30.380499839782715,-0.8477696582291282
2020-11-12,28.603178024291992,25.298051834106445,25.350000381469727,30.299499893188475,-1.0198524074599518
2020-11-13,29.293304443359375,25.515758514404297,23.100000381469727,30.083999919891358,-0.9039150804803768
2020-11-16,30.9820499420166,25.64638900756836,22.450000762939453,29.74749994277954,-0.5785944724758425
2020-11-17,31.396116256713867,25.41997528076172,22.709999084472656,29.415499877929687,-0.4720773724121024
2020-11-18,30.21074867248535,25.69864273071289,23.84000015258789,29.174999904632568,-0.7387626353662995
2020-11-19,30.365005493164062,25.916353225708008,23.110000610351562,28.924999904632568,-0.7303464324404779
2020-11-20,29.991533279418945,25.98602294921875,23.700000762939453,28.732499980926512,-0.8124940258393586
2020-11-23,31.95633888244629,25.977312088012695,22.65999984741211,28.242500019073486,-0.41735964992446484
2020-11-24,34.08349609375,26.029558181762695,21.639999389648438,27.657000064849854,0.004040526813751519
2020-11-25,33.13357925415039,26.412734985351562,21.25,26.70550012588501,-0.2262198640567779
2020-11-27,32.63019561767578,26.78719711303711,20.84000015258789,25.86800012588501,-0.36598257506482595
2020-11-30,30.95769500732422,26.51723861694336,20.56999969482422,24.995500087738037,-0.673621990212206
2020-12-01,31.258089065551758,26.51723861694336,20.770000457763672,24.17750005722046,-0.6133487664940244
2020-12-02,32.427223205566406,26.195024490356445,21.170000076293945,23.458500099182128,-0.3454132257403928
2020-12-03,32.646446228027344,26.212440490722656,21.280000686645508,23.044000148773193,-0.30322945497761317
2020-12-04,33.839927673339844,26.58690071105957,20.790000915527344,22.704500198364258,-0.10252075785023408
2020-12-07,33.20664596557617,26.743654251098633,21.299999237060547,22.526500129699706,-0.24581235459148157
2020-12-08,34.294593811035156,26.273395538330078,20.68000030517578,22.273000144958495,0.021157330725005037
2020-12-09,34.7492561340332,26.351776123046875,22.270000457763672,22.146500205993654,0.10427095268609363
2020-12-10,35.731651306152344,26.282106399536133,22.520000457763672,22.100000190734864,0.30859722669460987
2020-12-11,35.561153411865234,26.438859939575195,23.309999465942383,21.998000144958496,0.2581619017698232
2020-12-14,34.278358459472656,26.43014907836914,24.719999313354492,22.079000091552736,0.001674351541801822
2020-12-15,34.94411087036133,26.290813446044922,22.889999389648438,22.101000022888183,0.1496781934911568
2020-12-16,35.47996520996094,26.68269920349121,22.5,22.09050006866455,0.21663215985041212
2020-12-17,35.30134201049805,27.109413146972656,21.93000030517578,21.995000076293945,0.13662318501782128
2020-12-18,34.69242858886719,26.93524169921875,21.56999969482422,21.91800003051758,0.032474729575956554
2020-12-21,34.05915069580078,26.7959041595459,25.15999984741211,21.99099998474121,-0.08016801144256551
2020-12-22,33.482696533203125,27.057157516479492,24.229999542236328,22.069499969482422,-0.2228739920275274
2020-12-23,33.913002014160156,27.527416229248047,23.309999465942383,22.15299997329712,-0.18521041347755685
2020-12-24,33.77497482299805,27.76253890991211,21.530000686645508,22.167000007629394,-0.23724249410309206
2020-12-28,33.88865280151367,27.85833740234375,21.700000762939453,22.210000038146973,-0.22434933288001763
2020-12-29,33.50706100463867,27.867048263549805,23.079999923706055,22.335500049591065,-0.30181630719919683
2020-12-30,33.77497482299805,27.71029281616211,22.770000457763672,22.435500049591063,-0.231834553406653
2020-12-31,33.466453552246094,27.867048263549805,22.75,22.514500045776366,-0.3099640784205215
