Date,KO,PEP,VIX,AvgVIX,zscore
2020-10-23,42.832122802734375,117.71806335449219,27.549999237060547,27.238999938964845,-0.21180951427008335
2020-10-26,42.2216796875,116.45280456542969,32.459999084472656,27.552499866485597,-0.3204953312539435
2020-10-27,42.30646514892578,117.34691619873047,33.349998474121094,27.906499767303465,-0.4032936745779607
2020-10-28,40.661678314208984,113.17162322998047,40.279998779296875,28.60199966430664,-0.5917329329760509
2020-10-29,40.71255111694336,113.01984405517578,37.59000015258789,29.146499633789062,-0.5476233924381676
2020-10-30,40.746463775634766,112.42935943603516,38.02000045776367,29.665999698638917,-0.45154111205383635
2020-11-02,41.22124481201172,113.99826049804688,37.130001068115234,30.124499797821045,-0.44670404680329767
2020-11-03,41.84016036987305,115.59246063232422,35.54999923706055,30.427999782562257,-0.37894184071543774
2020-11-04,41.68754196166992,116.28414154052734,29.56999969482422,30.50349979400635,-0.5434771607994551
2020-11-05,41.91646194458008,116.44437408447266,27.579999923706055,30.56449975967407,-0.45989655914480115
2020-11-06,41.9249382019043,116.7227783203125,24.860000610351562,30.55749979019165,-0.49393168183365727
2020-11-09,44.570167541503906,116.78179931640625,25.75,30.59149980545044,0.7161300661350225
2020-11-10,45.765586853027344,119.5400390625,24.799999237060547,30.527999782562254,0.890742531797645
2020-11-11,45.42646026611328,121.37883758544922,23.450000762939453,30.380499839782715,0.48400323613077506
2020-11-12,44.94319534301758,121.32823944091797,25.350000381469727,30.299499893188475,0.2683590858603683
2020-11-13,45.31623458862305,122.06206512451172,23.100000381469727,30.083999919891358,0.3401413387686364
2020-11-16,45.65536880493164,122.94775390625,22.450000762939453,29.74749994277954,0.3756161236040899
2020-11-17,45.5112419128418,122.50916290283203,22.709999084472656,29.415499877929687,0.36901411198313755
2020-11-18,44.60406494140625,120.94023895263672,23.84000015258789,29.174999904632568,0.16506568315725775
2020-11-19,45.04494094848633,120.88960266113281,23.110000610351562,28.924999904632568,0.3749854106709769
2020-11-20,44.65493392944336,120.97398376464844,23.700000762939453,28.732499980926512,0.18389196771615338
2020-11-23,44.663414001464844,120.63656616210938,22.65999984741211,28.242500019073486,0.23377712708055245
2020-11-24,45.12124252319336,121.48849487304688,21.639999389648438,27.657000064849854,0.3285100953041479
2020-11-25,44.875370025634766,121.5981674194336,21.25,26.70550012588501,0.20034283285022833
2020-11-27,44.68037033081055,121.96931457519531,20.84000015258789,25.86800012588501,0.0599706933040691
2020-11-30,44.09077835083008,121.6572036743164,20.56999969482422,24.995500087738037,-0.16899957240808755
2020-12-01,44.466758728027344,123.20921325683594,20.770000457763672,24.17750005722046,-0.20735751685017673
2020-12-02,44.52655792236328,121.98616790771484,21.170000076293945,23.458500099182128,-0.013155169704428418
2020-12-03,45.099063873291016,122.71076965332031,21.280000686645508,23.044000148773193,0.15173668031231108
2020-12-04,46.01335144042969,123.90007019042969,20.790000915527344,22.704500198364258,0.41069105577794485
2020-12-07,45.278507232666016,123.49232482910156,21.299999237060547,22.526500129699706,0.1278656139887623
2020-12-08,45.440853118896484,123.61978149414062,20.68000030517578,22.273000144958495,0.1852558309535234
