Date,PEP,ASML,VIX,AvgVIX,zscore
2023-02-10,158.177490234375,637.772705078125,20.530000686645508,19.34900007247925,-0.09776343584832187
2023-02-13,159.5869140625,649.812255859375,20.34000015258789,19.448500061035155,0.014553758821850673
2023-02-14,157.79147338867188,658.3048095703125,18.90999984741211,19.426000022888182,-0.2675803698807842
2023-02-15,158.0069122314453,657.65380859375,18.229999542236328,19.320499992370607,-0.23587414106762966
2023-02-16,157.5580596923828,637.7049560546875,20.170000076293945,19.30299997329712,-0.1776074577029975
2023-02-17,158.24929809570312,633.4779663085938,20.020000457763672,19.311499977111815,-0.06340005567410814
2023-02-21,158.15951538085938,611.9549560546875,22.8700008392334,19.46450004577637,0.05056543001056181
2023-02-22,158.1056365966797,606.5426025390625,22.290000915527344,19.619000053405763,0.07516944620606904
2023-02-23,158.27622985839844,620.0296630859375,21.139999389648438,19.72200002670288,0.018565042791807172
2023-02-24,157.96206665039062,600.8776245117188,21.670000076293945,19.869000053405763,0.08962927948676393
2023-02-27,157.91714477539062,614.1897583007812,20.950000762939453,19.99100008010864,0.006128395440116511
2023-02-28,155.78057861328125,600.2459106445312,20.700000762939453,20.029000091552735,-0.18926849787903388
2023-03-01,153.8056182861328,597.5446166992188,20.579999923706055,20.088000106811524,-0.4293363728231749
2023-03-02,156.64349365234375,606.5036010742188,19.59000015258789,20.17400007247925,-0.11400502644449358
2023-03-03,156.48983764648438,619.33984375,18.489999771118164,20.16200008392334,-0.2088140150566308
2023-03-06,156.80616760253906,603.3942260742188,18.610000610351562,20.176000118255615,-0.07478818716456175
2023-03-07,156.02890014648438,591.8699340820312,19.59000015258789,20.184000110626222,-0.10822429539756313
2023-03-08,156.4536895751953,601.8685913085938,19.110000610351562,20.206500148773195,-0.11154453030707005
2023-03-09,155.26974487304688,587.6235961914062,22.610000610351562,20.35550022125244,-0.18178408279465783
2023-03-10,155.4776153564453,584.1935424804688,24.799999237060547,20.560000228881837,-0.13484131286626522
2023-03-13,156.99598693847656,587.6625366210938,26.520000457763672,20.859500217437745,0.04160143547730968
2023-03-14,156.83328247070312,602.7432250976562,23.729999542236328,21.029000186920165,-0.06747693924262695
2023-03-15,159.635009765625,589.5184326171875,26.139999389648438,21.390500164031984,0.372623427556708
2023-03-16,159.52655029296875,612.7128295898438,22.989999771118164,21.628500175476074,0.2232249472373038
2023-03-17,158.27935791015625,615.7542724609375,25.510000228881836,21.89550018310547,0.043918920798706414
2023-03-20,160.50262451171875,628.0365600585938,24.149999618530273,22.102000141143797,0.2602426482292548
2023-03-21,160.88223266601562,623.955322265625,21.3799991607666,22.027500057220458,0.33323178326233704
2023-03-22,159.52655029296875,622.2451782226562,22.260000228881836,22.026000022888184,0.16759973700494585
