Date,XLU,TXN,VIX,AvgVIX,zscore
2021-04-19,28.72503089904785,161.39013671875,17.290000915527344,18.18100004196167,0.2949972337287179
2021-04-20,29.090158462524414,159.84576416015625,18.68000030517578,18.17100009918213,0.6660236446025174
2021-04-21,28.845300674438477,162.9776153564453,17.5,18.0310001373291,0.3115646714291523
2021-04-22,28.639114379882812,160.30307006835938,18.709999084472656,17.90650005340576,0.28079466849483675
2021-04-23,28.600460052490234,162.90863037109375,17.329999923706055,17.782500076293946,0.11843831430183797
2021-04-26,28.437210083007812,165.1000518798828,17.639999389648438,17.72150001525879,-0.12309419398082215
2021-04-27,28.218141555786133,164.10787963867188,17.559999465942383,17.5625,-0.24899828600116156
2021-04-28,28.179475784301758,156.86923217773438,17.280000686645508,17.446000003814696,0.08477405667119536
2021-04-29,28.437210083007812,160.32034301757812,17.610000610351562,17.35650005340576,0.11779818750394358
2021-04-30,28.66058921813965,156.59857177734375,18.610000610351562,17.420500087738038,0.48474150351403605
2021-05-03,28.656293869018555,155.11509704589844,18.309999465942383,17.44050006866455,0.5560579980553713
2021-05-04,28.548904418945312,155.3146209716797,19.479999542236328,17.508500003814696,0.4597701765889149
2021-05-05,28.06778907775879,157.58755493164062,19.149999618530273,17.607999992370605,-0.04111131763757412
2021-05-06,28.282577514648438,159.8605194091797,18.389999389648438,17.679999923706056,0.01680532627532923
2021-05-07,28.368488311767578,162.8882293701172,16.690000534057617,17.679999923706056,-0.06680311822874152
2021-05-10,28.656293869018555,157.9345703125,19.65999984741211,17.817499923706055,0.41395946249795884
2021-05-11,28.304052352905273,158.93222045898438,21.84000015258789,18.076999950408936,0.08083458682448653
2021-05-12,27.642520904541016,153.20655822753906,27.59000015258789,18.606999969482423,-0.1617972021830637
2021-05-13,28.17518424987793,155.2799072265625,23.1299991607666,18.93499994277954,0.1614283559134399
2021-05-14,28.312646865844727,158.9929656982422,18.809999465942383,19.06299991607666,0.0846743469414358
2021-05-17,28.08068084716797,156.87615966796875,19.719999313354492,19.18449983596802,0.005094153619853734
2021-05-18,28.076385498046875,155.17581176757812,21.34000015258789,19.317499828338622,0.08734083149503434
2021-05-19,28.029129028320312,157.6483154296875,22.18000030517578,19.551499843597412,-0.07521698928331007
2021-05-20,28.27398109436035,160.75408935546875,20.670000076293945,19.649499893188477,-0.03513246341164748
2021-05-21,28.4200382232666,160.50245666503906,20.149999618530273,19.790499877929687,0.09483111757108982
2021-05-24,28.368488311767578,163.6950225830078,18.399999618530273,19.82849988937378,-0.10746466143521584
2021-05-25,28.02483367919922,163.70367431640625,18.84000015258789,19.892499923706055,-0.3838499092804358
2021-05-26,28.029129028320312,163.40872192382812,17.360000610351562,19.896499919891358,-0.3655355167646577
2021-05-27,27.840112686157227,164.0767059326172,16.739999771118164,19.852999877929687,-0.5509783390703672
2021-05-28,27.990474700927734,164.67532348632812,16.760000228881836,19.7604998588562,-0.46040973576137834
2021-06-01,27.81864356994629,163.9639434814453,17.899999618530273,19.739999866485597,-0.5625345873801076
2021-06-02,27.96470069885254,165.4821014404297,17.479999542236328,19.639999866485596,-0.5217666240696269
2021-06-03,28.13222312927246,161.36134338378906,18.040000915527344,19.58449993133545,-0.17956683165729767
2021-06-04,28.089263916015625,164.89222717285156,16.420000076293945,19.485999965667723,-0.39201528715068296
2021-06-07,28.14081382751465,163.57354736328125,16.420000076293945,19.472499942779542,-0.28416142925035653
2021-06-08,27.900257110595703,162.16815185546875,17.06999969482422,19.342999935150146,-0.406494171051561
2021-06-09,28.149412155151367,161.75173950195312,17.889999389648438,19.145499897003173,-0.18543987744691953
2021-06-10,28.334123611450195,163.09640502929688,16.100000381469727,18.570999908447266,-0.10488926438406197
2021-06-11,28.398557662963867,163.67767333984375,15.649999618530273,18.196999931335448,-0.08244506630758675
2021-06-14,28.458694458007812,165.05702209472656,16.389999389648438,18.07599992752075,-0.10367392558051876
2021-06-15,28.54460906982422,163.62562561035156,17.020000457763672,17.94099998474121,0.03745504442626218
2021-06-16,28.115041732788086,162.8621826171875,18.149999618530273,17.78149995803833,-0.2690039645966951
2021-06-17,28.269695281982422,162.79275512695312,17.75,17.55999994277954,-0.14132054829288893
2021-06-18,27.535133361816406,158.8194580078125,20.700000762939453,17.561499977111815,-0.530912034366275
2021-06-21,27.891841888427734,161.45680236816406,17.889999389648438,17.448499965667725,-0.3774001825535133
2021-06-22,27.723007202148438,162.26361083984375,16.65999984741211,17.361499977111816,-0.5536340651613987
2021-06-23,27.428634643554688,161.4480743408203,16.31999969482422,17.235499954223634,-0.7489083564815946
2021-06-24,27.402660369873047,163.62562561035156,15.970000267028809,17.165999937057496,-0.8795116165777667
2021-06-25,27.697036743164062,163.24388122558594,15.619999885559082,17.10999994277954,-0.6238925443023063
2021-06-28,27.874526977539062,166.15882873535156,15.760000228881836,17.05999994277954,-0.6282810449734962
2021-06-29,27.4243106842041,167.32998657226562,16.020000457763672,16.96599998474121,-1.0488227180637413
2021-06-30,27.372356414794922,166.82681274414062,15.829999923706055,16.883500003814696,-1.0651817305245574
2021-07-01,27.671058654785156,165.56021118164062,15.479999542236328,16.755499935150148,-0.7614931697575484
2021-07-02,27.71434783935547,166.7487030029297,15.069999694824219,16.68799991607666,-0.7866314005507694
2021-07-06,27.831235885620117,165.87254333496094,16.440000534057617,16.688999938964844,-0.6486146159247146
2021-07-07,28.0130558013916,164.64065551757812,16.200000762939453,16.645499992370606,-0.44053024113565475
2021-07-08,27.93079948425293,163.30462646484375,19.0,16.701000022888184,-0.4392462748043373
2021-07-09,27.965431213378906,165.06570434570312,16.18000030517578,16.705000019073488,-0.5001940497504379
2021-07-12,28.05633544921875,166.49713134765625,16.170000076293945,16.73100004196167,-0.49934183271643257
2021-07-13,27.84422492980957,165.87254333496094,17.1200008392334,16.767500114440917,-0.6381846198307167
2021-07-14,28.086641311645508,165.94190979003906,16.329999923706055,16.733000087738038,-0.4470241146730263
2021-07-15,28.40266227722168,163.32199096679688,17.010000228881836,16.676000118255615,-0.06122310267307137
2021-07-16,28.688383102416992,161.46543884277344,18.450000762939453,16.711000156402587,0.26177448620951654
2021-07-19,28.233837127685547,161.5695343017578,22.5,16.801000118255615,-0.10846501240025647
2021-07-20,28.355045318603516,162.89686584472656,19.729999542236328,16.89300012588501,-0.07803289752115733
2021-07-21,28.04335594177246,168.50982666015625,17.90999984741211,16.95550012588501,-0.6112019323353244
2021-07-22,28.086641311645508,159.54820251464844,17.690000534057617,17.02400016784668,-0.12478788304140498
2021-07-23,28.44595718383789,163.0028076171875,17.200000762939453,17.08550019264221,-0.010371470009755126
2021-07-26,28.454612731933594,164.23284912109375,17.579999923706055,17.18350019454956,-0.06541402159484866
2021-07-27,28.943788528442383,161.50228881835938,19.360000610351562,17.36350021362305,0.4650037843854559
