Date,SHEL,INTC,VIX,AvgVIX,zscore
2022-05-05,48.67584991455078,42.00957107543945,31.200000762939453,26.21750020980835,-0.8726261545137625
2022-05-06,49.32555389404297,41.72699737548828,30.190000534057617,26.6495002746582,-0.7540996031794224
2022-05-09,46.461761474609375,40.56843566894531,34.75,27.3290002822876,-1.1988551293817433
2022-05-10,46.96612548828125,41.45384216308594,32.9900016784668,27.76000032424927,-1.1425447798168822
2022-05-11,47.76115798950195,40.34238052368164,32.560001373291016,28.175000381469726,-0.9727620328835446
2022-05-12,47.20549774169922,40.35179901123047,31.770000457763672,28.6725004196167,-1.0666265612860744
2022-05-13,48.47069549560547,41.067649841308594,28.8700008392334,28.981000423431396,-0.8767302956801035
2022-05-16,49.63330841064453,40.577857971191406,27.469999313354492,29.246000385284425,-0.6651454555043946
2022-05-17,50.043643951416016,41.821189880371094,26.100000381469727,29.48250036239624,-0.6362339870057457
2022-05-18,49.94105529785156,39.89025115966797,30.959999084472656,30.01450033187866,-0.5911074442562047
2022-05-19,50.48426055908203,39.57000732421875,29.350000381469727,30.34800033569336,-0.48929543558585786
2022-05-20,50.303192138671875,39.23091506958008,29.43000030517578,30.409000396728516,-0.5088250341599792
2022-05-23,51.743141174316406,39.560585021972656,28.479999542236328,30.48200035095215,-0.2770249572284726
2022-05-24,51.68278121948242,39.249752044677734,29.450000762939453,30.278500366210938,-0.27714330419225497
2022-05-25,52.044925689697266,39.748966217041016,28.3700008392334,30.117000389099122,-0.2322992307726217
2022-05-26,51.837989807128906,40.954627990722656,27.5,29.992500400543214,-0.30610445617105514
2022-05-27,51.75175857543945,41.96247482299805,25.719999313354492,29.608500289916993,-0.3531932751774286
2022-05-31,51.06197738647461,41.840030670166016,26.190000534057617,29.301000308990478,-0.4653793633744042
2022-06-01,51.501708984375,41.54803466796875,25.690000534057617,29.12300033569336,-0.3819027490382691
2022-06-02,51.0792121887207,42.235633850097656,24.719999313354492,29.088000297546387,-0.47526170862740746
2022-06-03,51.44135665893555,40.86985397338867,24.790000915527344,28.76750030517578,-0.37014863077672083
2022-06-06,51.837989807128906,40.82275390625,25.06999969482422,28.51150026321411,-0.3018428233870919
2022-06-07,53.07099151611328,41.0017204284668,24.020000457763672,27.975000286102294,-0.10001770503162219
2022-06-08,52.846805572509766,38.83530807495117,23.959999084472656,27.523500156402587,-0.06775574790405064
2022-06-09,51.32926940917969,37.68616485595703,26.09000015258789,27.200000095367432,-0.28613764339146314
2022-06-10,49.9927864074707,36.90437316894531,27.75,26.999000072479248,-0.4859057341630881
2022-06-13,48.21656799316406,35.57627487182617,34.02000045776367,27.256500053405762,-0.7420605587510904
2022-06-14,47.37156677246094,35.72697830200195,32.689998626708984,27.517500019073488,-0.8892090783098676
2022-06-15,47.388816833496094,36.4051628112793,29.6200008392334,27.69350004196167,-0.9082207308732176
2022-06-16,45.181480407714844,35.171241760253906,32.95000076293945,27.79300012588501,-1.2400091480153037
2022-06-17,43.05173873901367,34.82273483276367,31.1299991607666,27.882000064849855,-1.5873454016577193
2022-06-21,45.22459030151367,35.53859329223633,30.190000534057617,27.920000076293945,-1.24462175626734
2022-06-22,43.827754974365234,35.208927154541016,28.950000762939453,27.943500137329103,-1.4691626185311568
2022-06-23,42.396427154541016,35.237178802490234,29.049999237060547,27.923500061035156,-1.711077651739317
2022-06-24,43.89673614501953,36.36747741699219,27.229999542236328,27.866499996185304,-1.4949874275710349
2022-06-27,44.69862365722656,36.386322021484375,26.950000762939453,27.839000034332276,-1.360577347219977
2022-06-28,45.828163146972656,35.58568572998047,28.360000610351562,27.971000099182127,-1.1445160721919785
2022-06-29,45.353919982910156,35.124149322509766,28.15999984741211,28.069500064849855,-1.2094525298643586
2022-06-30,45.086631774902344,35.237178802490234,28.709999084472656,28.220499992370605,-1.2581102509599795
2022-07-01,44.7503547668457,34.22932815551758,26.700000762939453,28.319500064849855,-1.2821617928320708
2022-07-05,41.90495681762695,34.558998107910156,27.540000915527344,28.457000064849854,-1.7719137013812725
2022-07-06,41.3962287902832,34.84156799316406,26.729999542236328,28.54000005722046,-1.8667030835166716
2022-07-07,42.20674133300781,35.92478561401367,26.079999923706055,28.643000030517577,-1.7652369468308429
2022-07-08,42.292964935302734,35.78348922729492,24.639999389648438,28.677000045776367,-1.746152790070564
2022-07-11,41.68077850341797,35.03937530517578,26.170000076293945,28.68100004196167,-1.8251839074534668
2022-07-12,41.12031173706055,35.04879379272461,27.290000915527344,28.65800008773804,-1.9198577409177886
2022-07-13,41.197914123535156,35.04879379272461,26.81999969482422,28.298000049591064,-1.9067913180034766
2022-07-14,39.78384780883789,35.51975631713867,26.399999618530273,27.98350009918213,-2.160106529028016
2022-07-15,40.930625915527344,36.37689971923828,24.229999542236328,27.714000034332276,-1.9947153562096567
2022-07-18,41.87046432495117,36.461673736572266,25.299999237060547,27.33149995803833,-1.8392081481206202
2022-07-19,42.706844329833984,37.883968353271484,24.5,27.0,-1.7443441232818344
2022-07-20,42.50852584838867,38.2042236328125,23.8799991607666,26.68449993133545,-1.7880856520669786
2022-07-21,42.23261260986328,38.251319885253906,23.110000610351562,26.392499923706055,-1.8360649330180752
2022-07-22,42.068782806396484,36.92321014404297,23.030000686645508,26.091499996185302,-1.8207309394399336
2022-07-25,43.27592086791992,36.88554000854492,23.360000610351562,25.898000049591065,-1.616259839493776
2022-07-26,43.16383743286133,36.6971549987793,24.690000534057617,25.785000038146972,-1.62904422726317
2022-07-27,44.33647918701172,37.84629440307617,23.239999771118164,25.528999996185302,-1.4687343428230977
2022-07-28,44.39683532714844,37.40359115600586,22.329999923706055,25.2375,-1.4442654194209137
2022-07-29,46.0264778137207,34.201072692871094,21.329999923706055,24.86850004196167,-1.0663794821770718
2022-08-01,45.14699935913086,34.81330871582031,22.84000015258789,24.675500011444093,-1.2342480116058205
2022-08-02,45.4573974609375,33.91849136352539,23.93000030517578,24.494999980926515,-1.153067398043657
2022-08-03,45.14699935913086,34.39887237548828,21.950000762939453,24.25600004196167,-1.2208551186664103
2022-08-04,44.051937103271484,33.927913665771484,21.440000534057617,24.024000072479247,-1.3900184692576718
2022-08-05,44.741729736328125,33.6710319519043,21.149999618530273,23.84950008392334,-1.2655721885733955
2022-08-08,44.81071472167969,33.66151809692383,21.290000915527344,23.60550012588501,-1.253649285013121
2022-08-09,45.284950256347656,32.84328842163086,21.770000457763672,23.329500102996825,-1.147357289526075
2022-08-10,45.810916900634766,33.65199661254883,19.739999771118164,22.975500106811523,-1.0849309868469883
2022-08-11,46.942481994628906,33.86131286621094,20.200000762939453,22.665500164031982,-0.901166196413437
2022-08-12,47.25583267211914,34.35605239868164,19.530000686645508,22.43050022125244,-0.8643932518631497
2022-08-15,46.15908432006836,34.57487869262695,19.950000762939453,22.163000297546386,-1.0561315407244314
2022-08-16,45.90666580200195,34.432167053222656,19.690000534057617,21.922500324249267,-1.0940210442039473
2022-08-17,46.05463409423828,34.04207992553711,19.899999618530273,21.723500347137453,-1.0565006264533434
2022-08-18,46.73357391357422,34.441688537597656,19.559999465942383,21.546000289916993,-0.955096796158784
2022-08-19,46.01111602783203,33.66151809692383,20.600000381469727,21.424500274658204,-1.051529841969819
2022-08-22,46.00240707397461,32.196311950683594,23.799999237060547,21.44650020599365,-1.0056467363924337
2022-08-23,47.91736602783203,32.30097198486328,24.110000610351562,21.41750020980835,-0.6865947200380114
2022-08-24,47.386390686035156,32.21533966064453,22.81999969482422,21.396500205993654,-0.7732312341414044
2022-08-25,47.64753723144531,33.1953125,21.780000686645508,21.369000244140626,-0.7609290040623118
2022-08-26,47.76939392089844,31.73963165283203,25.559999465942383,21.580500221252443,-0.6933695233895295
2022-08-29,48.44832992553711,31.340030670166016,26.209999084472656,21.74900016784668,-0.5661391395283549
2022-08-30,47.351585388183594,30.693058013916016,26.209999084472656,21.863000106811523,-0.7298976937155167
2022-08-31,46.115570068359375,30.36957359313965,25.8700008392334,22.059000110626222,-0.9275600041898512
2022-09-01,45.6107177734375,30.217348098754883,25.559999465942383,22.26500005722046,-1.0076459897412071
2022-09-02,46.33317565917969,29.703571319580078,25.469999313354492,22.48100004196167,-0.8693978449675777
2022-09-06,45.958892822265625,28.885347366333008,26.90999984741211,22.761999988555907,-0.9059766392466051
2022-09-07,45.42791748046875,29.161264419555664,24.639999389648438,22.905499935150146,-1.0042969552591245
2022-09-08,45.40180206298828,29.25640106201172,23.610000610351562,23.098999977111816,-1.0117686078579213
