Date,LRCX,MS,VIX,AvgVIX,zscore
2016-09-28,8.149398803710938,24.111183166503906,12.390000343322754,14.235999965667725,0.4541609253760576
2016-09-29,8.174825668334961,23.557165145874023,14.020000457763672,14.26599998474121,0.631442713773965
2016-09-30,8.304601669311523,24.331275939941406,13.289999961853027,14.256500005722046,0.4759936632196613
2016-10-03,8.294078826904297,24.247791290283203,13.569999694824219,14.336000013351441,0.49469655857651085
2016-10-04,8.315120697021484,24.316097259521484,13.630000114440918,14.416499996185303,0.48633288616512493
2016-10-05,8.432619094848633,24.710737228393555,12.989999771118164,14.469000005722046,0.435738969132344
2016-10-06,8.785110473632812,24.581716537475586,12.84000015258789,14.485500001907349,0.6704550326928547
2016-10-07,8.799142837524414,24.52100372314453,13.479999542236328,14.284499979019165,0.696159363459493
2016-10-10,8.956974029541016,24.710737228393555,13.380000114440918,14.195499992370605,0.7283961240104023
2016-10-11,8.732499122619629,24.42234230041504,15.359999656677246,14.070999956130981,0.6880073281062457
2016-10-12,8.652708053588867,24.217432022094727,15.90999984741211,13.959499979019165,0.7037946408100129
2016-10-13,8.569404602050781,24.080821990966797,16.690000534057617,13.979000043869018,0.6975155503886392
2016-10-14,8.612371444702148,24.33885955810547,16.1200008392334,14.016500091552734,0.6455361377170802
2016-10-17,8.598341941833496,24.126365661621094,16.209999084472656,14.050500059127808,0.7002592650440191
2016-10-18,8.721978187561035,24.528589248657227,15.279999732971191,14.01850004196167,0.6508586073506775
2016-10-19,8.743900299072266,24.991535186767578,14.40999984741211,14.074000024795533,0.5268131630761577
2016-10-20,8.500136375427246,24.968774795532227,13.75,14.160500001907348,0.397461842525879
2016-10-21,8.558880805969238,25.37859344482422,13.34000015258789,14.213000011444091,0.309607433674532
2016-10-24,8.679015159606934,25.33306121826172,13.020000457763672,14.139000034332275,0.3900614316627961
2016-10-25,8.60009765625,25.310285568237305,13.460000038146973,14.157000017166137,0.35272000075134463
2016-10-26,8.581683158874512,25.492433547973633,14.239999771118164,14.249499988555907,0.2888221193138576
