Date,PG,ADI,VIX,AvgVIX,zscore
2021-02-16,111.91521453857422,146.60963439941406,21.459999084472656,24.18299980163574,-1.894005377831899
2021-02-17,112.38764953613281,145.93359375,21.5,24.095999813079835,-1.7966853728704049
2021-02-18,113.3237533569336,144.41722106933594,22.489999771118164,24.14149980545044,-1.5944059567008724
2021-02-19,111.21530151367188,149.63330078125,22.049999237060547,24.177999782562257,-2.146190889856204
2021-02-22,110.74286651611328,145.46771240234375,23.450000762939453,24.254999828338622,-1.9849079007773847
2021-02-23,111.56525421142578,144.0609130859375,23.110000610351562,24.25099983215332,-1.8032146937505846
2021-02-24,111.687744140625,147.76974487304688,21.34000015258789,24.16699981689453,-1.9854418642988123
2021-02-25,110.74286651611328,140.989990234375,28.889999389648438,23.75099983215332,-1.7457420430992867
2021-02-26,108.07445526123047,142.9532928466797,27.950000762939453,23.63799991607666,-2.1963395258316623
2021-03-01,108.73938751220703,145.4945526123047,23.350000381469727,23.15099992752075,-2.2459223231888172
2021-03-02,108.39818572998047,141.54959106445312,24.100000381469727,22.84399995803833,-2.0794203053608373
2021-03-03,107.7507553100586,137.558837890625,26.670000076293945,22.89949998855591,-1.9501489706369115
2021-03-04,106.86713409423828,132.5863800048828,28.56999969482422,23.182499980926515,-1.799044505884727
2021-03-05,110.21793365478516,136.5863494873047,24.65999984741211,23.326999950408936,-1.57854599473137
2021-03-08,111.38151550292969,132.16433715820312,25.469999313354492,23.55699987411499,-1.1915962127306832
2021-03-09,110.3929214477539,137.09091186523438,24.030000686645508,23.69649991989136,-1.58282357981334
2021-03-10,111.40777587890625,134.96250915527344,22.559999465942383,23.742999935150145,-1.3376508495848776
2021-03-11,111.03156280517578,138.55882263183594,21.90999984741211,23.738999938964845,-1.5784826187313548
2021-03-12,112.10768127441406,137.19180297851562,20.690000534057617,23.710999965667725,-1.3660395027073626
2021-03-15,112.47512817382812,138.53126525878906,20.030000686645508,23.714000034332276,-1.3899751193573735
2021-03-16,112.80760192871094,140.43951416015625,19.790000915527344,23.63050012588501,-1.4488222873497918
2021-03-17,112.3526382446289,141.43032836914062,19.229999542236328,23.517000102996825,-1.5606914301852775
