Date,INTC,XLF,VIX,AvgVIX,zscore
2021-12-29,48.070587158203125,36.39171600341797,16.950000762939453,21.762500095367432,0.8621597561293751
2021-12-30,47.98711395263672,36.32670974731445,17.329999923706055,21.073000049591066,0.8506705014354922
2021-12-31,47.76451873779297,36.26170349121094,17.219999313354492,20.536499977111816,0.8245196499925201
2022-01-03,49.35048294067383,36.707435607910156,16.600000381469727,19.832999992370606,1.0101194632949608
2022-01-04,49.28555679321289,37.67317199707031,16.90999984741211,19.319499969482422,1.0432740185720737
2022-01-05,49.962608337402344,37.23673629760742,19.729999542236328,19.211499977111817,1.0965507802847692
2022-01-06,50.09246063232422,37.784603118896484,19.610000610351562,19.19700002670288,1.1329259048263232
2022-01-07,49.563804626464844,38.2303352355957,18.760000228881836,19.05600004196167,1.095673065704683
2022-01-10,51.20541763305664,38.1003303527832,19.399999618530273,19.091499996185302,1.263292815907733
2022-01-11,51.85464096069336,38.434627532958984,18.40999984741211,18.99650001525879,1.3455575000487707
2022-01-12,51.69697952270508,38.462486267089844,17.6200008392334,18.78300008773804,1.3300958920603823
2022-01-13,50.95499801635742,38.31390380859375,20.309999465942383,18.834000015258788,1.2457472919284758
2022-01-14,51.65987777709961,37.91461944580078,19.190000534057617,18.76500005722046,1.3034954333635596
2022-01-18,50.788063049316406,37.06958770751953,22.790000915527344,18.826000118255614,1.1766200332980332
2022-01-19,49.73074722290039,36.44742965698242,23.850000381469727,18.875000095367433,1.0394258297662018
2022-01-20,48.26535415649414,36.21528244018555,25.59000015258789,19.104000091552734,0.8753784237774782
2022-01-21,48.26535415649414,35.47239685058594,28.850000381469727,19.61500015258789,0.8446111022924616
2022-01-24,48.172603607177734,35.574546813964844,29.899999618530273,20.212000179290772,0.8390670754680075
2022-01-25,47.30078887939453,35.72312545776367,31.15999984741211,20.886000156402588,0.7533430054111641
2022-01-26,47.940738677978516,35.81597137451172,31.959999084472656,21.607000064849853,0.8246304473798157
2022-01-27,44.56475830078125,35.490970611572266,30.489999771118164,22.28400001525879,0.4553871051834008
2022-01-28,44.26796340942383,35.95526885986328,27.65999984741211,22.800500011444093,0.4433382568054435
2022-01-31,45.27891159057617,36.27099609375,24.829999923706055,23.18100004196167,0.5629548043368837
2022-02-01,45.39948272705078,36.77243423461914,21.959999084472656,23.448999977111818,0.5964289305926828
2022-02-02,45.918853759765625,37.02315902709961,22.09000015258789,23.707999992370606,0.6615476908955767
2022-02-03,44.778072357177734,36.614566802978516,24.350000381469727,23.939000034332274,0.524402367540695
2022-02-04,44.86685562133789,37.23673629760742,23.219999313354492,24.119499969482423,0.5595266829180353
2022-02-07,45.02573013305664,37.34817123413086,22.860000610351562,24.324499988555907,0.5808851140290678
2022-02-08,45.61448287963867,37.86817932128906,21.440000534057617,24.426500034332275,0.6644684046089717
2022-02-09,46.6424674987793,38.109619140625,19.959999084472656,24.503999996185303,0.7828036798121176
2022-02-10,45.661216735839844,37.77532196044922,23.90999984741211,24.818499946594237,0.6655477502791425
2022-02-11,44.51173400878906,37.24602127075195,27.360000610351562,25.171000003814697,0.5224861666027317
2022-02-14,44.46501541137695,36.828155517578125,28.329999923706055,25.62799997329712,0.5002563398287109
2022-02-15,45.268707275390625,37.32959747314453,25.700000762939453,25.773499965667725,0.6057224008613608
2022-02-16,45.072452545166016,37.357452392578125,24.290000915527344,25.795499992370605,0.5861934186974198
2022-02-17,44.45566177368164,36.42885971069336,28.110000610351562,25.92150001525879,0.4827333716355782
2022-02-18,42.09130096435547,36.41957473754883,27.75,25.866499996185304,0.23317685817192557
2022-02-22,41.76421356201172,36.233848571777344,28.809999465942383,25.811999988555907,0.1910141982423019
2022-02-23,41.72682571411133,35.6024055480957,31.020000457763672,25.805000019073486,0.1609221993572103
2022-02-24,43.66131591796875,35.175254821777344,30.31999969482422,25.723000049591064,0.3471007031194256
2022-02-25,44.58650207519531,36.308135986328125,27.59000015258789,25.57800006866455,0.4915222980865788
2022-02-28,44.577152252197266,35.76955032348633,30.149999618530273,25.70250005722046,0.4682309085046874
2022-03-01,43.75476837158203,34.45094299316406,33.31999969482422,26.127000045776366,0.32695126897520094
2022-03-02,45.67055130004883,35.3423957824707,30.739999771118164,26.566000080108644,0.5657695097637975
2022-03-03,44.79209518432617,35.2309684753418,30.479999542236328,26.985500049591064,0.46857712972422394
2022-03-04,44.92292785644531,34.5716667175293,31.979999542236328,27.367000007629393,0.4550595246734606
2022-03-07,44.55846405029297,33.308773040771484,36.45000076293945,28.028500080108643,0.36434596340260283
2022-03-08,44.39025115966797,33.11376190185547,35.130001068115234,28.642000102996825,0.33854200337049056
2022-03-09,44.51173400878906,34.33023452758789,32.45000076293945,29.192500114440918,0.40172605311469173
2022-03-10,43.6052360534668,34.0423583984375,30.229999542236328,29.706000137329102,0.2942706409588038
2022-03-11,42.8295783996582,33.80093002319336,30.75,30.048000144958497,0.2025277228760537
2022-03-14,41.49319839477539,34.22807693481445,31.770000457763672,30.268500137329102,0.07938186660532501
2022-03-15,41.87635803222656,34.710960388183594,29.829999923706055,30.3435001373291,0.1397608442189563
2022-03-16,43.57720184326172,35.685970306396484,26.670000076293945,30.392000102996825,0.35938797924180516
2022-03-17,44.05381393432617,36.1317138671875,25.670000076293945,30.461000061035158,0.42807740962713753
2022-03-18,44.34352111816406,36.21528244018555,23.8700008392334,30.249000072479248,0.4620697400980941
2022-03-21,44.28744888305664,36.17985534667969,23.530000686645508,30.038000106811523,0.4546932302346929
2022-03-22,45.221981048583984,36.76715850830078,22.940000534057617,29.744500160217285,0.5775041313841549
2022-03-23,45.10983657836914,36.086631774902344,23.56999969482422,29.37200012207031,0.5375009365322985
2022-03-24,48.240516662597656,36.3756217956543,21.670000076293945,28.9395001411438,0.8794014932103781
2022-03-25,48.43677520751953,36.841739654541016,20.809999465942383,28.600500106811523,0.9193892352985817
2022-03-28,48.13771057128906,36.73918533325195,19.6299991607666,28.07450008392334,0.8836244416209478
2022-03-29,48.82926559448242,36.82309341430664,18.899999618530273,27.353500080108642,0.9599802141357596
2022-03-30,48.06295394897461,36.56207275390625,19.329999923706055,26.78300008773804,0.8684108068313238
2022-03-31,46.31538772583008,35.723060607910156,20.559999465942383,26.28700008392334,0.6494922338384661
2022-04-01,44.96031188964844,35.62983703613281,19.6299991607666,25.669500064849853,0.5028244430494052
2022-04-04,45.978946685791016,35.47135543823242,18.56999969482422,24.77550001144409,0.6036112418227652
