Date,TXN,GILD,VIX,AvgVIX,zscore
2017-07-26,64.37860870361328,53.902408599853516,9.600000381469727,10.36399998664856,-0.21944028480185915
2017-07-27,63.546695709228516,54.46184539794922,10.109999656677246,10.367999982833862,-0.22975318626410604
2017-07-28,63.342620849609375,55.17387390136719,10.289999961853027,10.310500001907348,-0.18155244966978965
2017-07-31,63.86845779418945,55.282840728759766,10.260000228881836,10.264499998092651,-0.13420746128639438
2017-08-01,64.12745666503906,54.9995002746582,10.09000015258789,10.207999992370606,-0.14063207573923786
2017-08-02,63.813480377197266,55.10120391845703,10.279999732971191,10.168499994277955,-0.1541830013876798
2017-08-03,63.85277557373047,54.033199310302734,10.4399995803833,10.063499975204468,-0.245624318059921
2017-08-04,63.907691955566406,53.154075622558594,10.029999732971191,10.005499982833863,-0.3192744679238031
2017-08-07,64.48847198486328,53.35749816894531,9.930000305175781,9.946500015258788,-0.2596508898833401
2017-08-08,64.7082290649414,53.23399353027344,10.960000038146973,9.95,-0.25478412575310344
2017-08-09,64.57479858398438,53.69172286987305,11.109999656677246,9.99049997329712,-0.22395890603597496
2017-08-10,63.06794738769531,52.81984329223633,16.040000915527344,10.297500038146973,-0.4090233174585507
2017-08-11,63.48390197753906,52.60188293457031,15.510000228881836,10.597500038146972,-0.3984163209774243
2017-08-14,64.39429473876953,52.899776458740234,12.329999923706055,10.723000049591064,-0.3068058233280745
2017-08-15,64.3157958984375,53.125,12.039999961853027,10.830500030517578,-0.2925600237272006
2017-08-16,64.71605682373047,53.2921142578125,11.739999771118164,10.928000020980836,-0.24909284201610887
2017-08-17,62.90314865112305,52.55829620361328,15.550000190734863,11.226500034332275,-0.4439310866419923
2017-08-18,62.76185607910156,52.391197204589844,14.260000228881836,11.471500062942505,-0.4688164740036731
2017-08-21,62.6990852355957,52.747196197509766,13.1899995803833,11.659500026702881,-0.44190015548247874
2017-08-22,63.3740234375,53.28483581542969,11.350000381469727,11.755500030517577,-0.3460233676371437
2017-08-23,63.48390197753906,53.575462341308594,12.25,11.888000011444092,-0.31248949733335335
