Date,PEP,HD,VIX,AvgVIX,zscore
2023-03-24,161.85830688476562,262.3813171386719,21.739999771118164,22.10300006866455,0.8466055901794713
2023-03-27,162.21981811523438,260.7589111328125,20.600000381469727,22.085500049591065,0.9089922952444432
2023-03-28,162.1655731201172,260.3417663574219,19.969999313354492,22.048999977111816,0.9074456326498782
2023-03-29,163.28628540039062,262.6965026855469,19.1200008392334,21.976000022888183,1.013495482088478
2023-03-30,163.43089294433594,264.55072021484375,19.020000457763672,21.947500038146973,1.0088388621337694
2023-03-31,164.7594757080078,273.59893798828125,18.700000762939453,21.958000087738036,1.060544252915667
2023-04-03,164.9402313232422,276.0186767578125,18.549999237060547,21.955000019073488,1.0535167930325027
2023-04-04,164.3527374267578,273.45062255859375,19.0,21.925500011444093,1.0137006687402812
2023-04-05,165.9705047607422,267.6193542480469,19.079999923706055,21.923999977111816,1.2759772112809054
2023-04-06,166.62124633789062,267.5636901855469,18.399999618530273,21.71349992752075,1.3543879146449345
2023-04-10,165.57286071777344,269.93701171875,18.969999313354492,21.42199993133545,1.2010487076830711
2023-04-11,165.31979370117188,272.34747314453125,19.100000381469727,21.050999927520753,1.1422967905181272
2023-04-12,164.9944610595703,269.26025390625,19.09000015258789,20.81899995803833,1.1399458685711414
2023-04-13,166.6393280029297,270.8455810546875,17.799999237060547,20.401999950408936,1.3177248360065725
2023-04-14,165.85304260253906,270.88262939453125,17.06999969482422,20.10599994659424,1.2233392371628087
2023-04-17,166.7025909423828,273.8585510253906,16.950000762939453,19.67799997329712,1.2896413601236771
2023-04-18,167.04600524902344,277.1496887207031,16.829999923706055,19.311999988555907,1.29174044649044
2023-04-19,166.9466094970703,275.2584533691406,16.459999084472656,19.06599998474121,1.3022369903200428
2023-04-20,167.49790954589844,276.7974548339844,17.170000076293945,18.811499977111815,1.3499018863577683
2023-04-21,167.57020568847656,278.16021728515625,16.770000457763672,18.51949996948242,1.3424190473723718
2023-04-24,167.6515350341797,279.6435546875,16.889999389648438,18.276999950408936,1.3345891620985502
2023-04-25,171.4564666748047,274.7207336425781,18.760000228881836,18.18499994277954,1.8474469385256365
2023-04-26,170.39903259277344,267.0631103515625,18.84000015258789,18.12849998474121,1.8116888613007585
2023-04-27,171.43841552734375,272.4956970214844,17.030000686645508,18.023999977111817,1.8716114796555594
2023-04-28,172.52294921875,278.6237487792969,15.779999732971191,17.86199994087219,1.9287017349951678
2023-05-01,173.23692321777344,275.9908447265625,16.079999923706055,17.73099989891052,2.045155373997411
2023-05-02,173.7520751953125,272.8201904296875,17.780000686645508,17.692499971389772,2.144214645305806
2023-05-03,173.68881225585938,271.70770263671875,18.34000015258789,17.659499979019166,2.149816139794419
2023-05-04,174.7733612060547,264.9122314453125,20.09000015258789,17.709999990463256,2.359788579863868
2023-05-05,175.57772827148438,268.5,17.190000534057617,17.649500036239623,2.4134544156063646
2023-05-08,174.74624633789062,266.9332275390625,16.979999542236328,17.550000047683717,2.3326412129325087
2023-05-09,175.460205078125,269.3900146484375,17.709999084472656,17.480499982833862,2.388883917978584
2023-05-10,175.57772827148438,267.9530944824219,16.940000534057617,17.37300000190735,2.4199240998868445
2023-05-11,176.54476928710938,266.7107238769531,16.93000030517578,17.32950005531311,2.5501653322541245
2023-05-12,177.24972534179688,269.2880859375,17.030000686645508,17.327500104904175,2.6039060182710765
2023-05-15,175.57772827148438,267.4988098144531,17.1200008392334,17.33600010871887,2.4252981147408814
2023-05-16,174.8185272216797,261.74163818359375,17.989999771118164,17.39400010108948,2.40269203999015
2023-05-17,173.58038330078125,271.06805419921875,16.8700008392334,17.414500188827514,2.1444275768906675
2023-05-18,173.1284637451172,273.6360168457031,16.049999237060547,17.358500146865843,2.060053085296396
2023-05-19,173.38150024414062,269.66815185546875,16.809999465942383,17.36050009727478,2.1372248480200247
2023-05-22,168.68185424804688,269.4642333984375,17.209999084472656,17.37650008201599,1.5781117584324607
2023-05-23,168.16671752929688,273.4320983886719,18.530000686645508,17.365000104904176,1.4696236109651104
2023-05-24,167.10023498535156,269.87213134765625,20.030000686645508,17.424500131607054,1.3843106859872985
2023-05-25,166.11512756347656,265.8393859863281,19.139999389648438,17.530000066757204,1.3143134502824612
2023-05-26,165.91629028320312,271.4759216308594,17.950000762939453,17.638500118255614,1.223877805497111
2023-05-30,164.1358642578125,271.07733154296875,17.459999084472656,17.707500076293947,1.0158632544038086
2023-05-31,164.80465698242188,264.67181396484375,17.940000534057617,17.71550006866455,1.1715471058571487
2023-06-01,165.810302734375,269.28448486328125,15.649999618530273,17.58100004196167,1.2371380136588073
2023-06-02,167.51217651367188,276.33441162109375,14.600000381469727,17.306500053405763,1.3570841641851907
2023-06-05,167.6304931640625,273.6824951171875,14.729999542236328,17.183500003814697,1.4025920949133626
2023-06-06,165.23692321777344,276.39031982421875,13.960000038146973,17.03250002861023,1.084569880796087
2023-06-07,163.91729736328125,281.7127685546875,13.9399995803833,16.84400005340576,0.8639351642888623
2023-06-08,165.72840881347656,281.14312744140625,13.649999618530273,16.679500007629393,1.0870698929780633
2023-06-09,165.9559326171875,277.6510009765625,13.829999923706055,16.52449998855591,1.1555655297190561
2023-06-12,165.54635620117188,280.9283752441406,15.010000228881836,16.423499965667723,1.067858231856157
2023-06-13,165.21875,280.2000427246094,14.609999656677246,16.297999906539918,1.037330926589453
2023-06-14,166.7021942138672,279.85455322265625,13.880000114440918,16.092499923706054,1.2186635323491464
