Date,AMAT,UPS,VIX,AvgVIX,zscore
2023-01-18,106.64847564697266,149.62631225585938,20.34000015258789,21.136499881744385,-0.6865977851047105
2023-01-19,103.20695495605469,149.1436767578125,20.520000457763672,21.041499900817872,-0.8211679760966291
2023-01-20,106.59988403320312,150.8201141357422,19.850000381469727,20.95999994277954,-0.6495436924699469
2023-01-23,110.98442840576172,152.8098602294922,19.809999465942383,20.946999931335448,-0.4334918961349654
2023-01-24,109.84695434570312,152.3949737548828,19.200000762939453,20.808500003814697,-0.4862548051547797
2023-01-25,110.78024291992188,150.25283813476562,19.079999923706055,20.71899995803833,-0.5235097342917265
2023-01-26,112.36492156982422,152.14942932128906,18.729999542236328,20.572999954223633,-0.4072210014793973
2023-01-27,109.37059020996094,154.1729736328125,18.510000228881836,20.391499996185303,-0.4450266961691349
2023-01-30,105.19020080566406,149.83798217773438,19.940000534057617,20.316499996185303,-0.7301162797305496
2023-01-31,108.3886947631836,156.83157348632812,19.399999618530273,20.202999973297118,-0.39269449110199955
2023-02-01,115.69950866699219,156.6199493408203,17.8700008392334,19.951500034332277,-0.1469582451458031
2023-02-02,120.80345916748047,161.96250915527344,18.729999542236328,19.7875,0.20273277556567432
2023-02-03,116.64253234863281,162.27578735351562,18.329999923706055,19.58100004196167,0.06912924720478814
2023-02-06,114.41622924804688,159.8203887939453,19.43000030517578,19.49600009918213,-0.08745938347157423
2023-02-07,117.16748809814453,159.4224395751953,18.65999984741211,19.33050012588501,-0.005309702888945702
2023-02-08,112.7246322631836,157.7883758544922,19.6299991607666,19.28300008773804,-0.21183611914878572
2023-02-09,112.85101318359375,156.42520141601562,20.709999084472656,19.264000034332277,-0.2516977545340577
2023-02-10,111.57745361328125,156.8231201171875,20.530000686645508,19.34900007247925,-0.28279112729288514
2023-02-13,113.28849029541016,158.67738342285156,20.34000015258789,19.448500061035155,-0.1635098185182886
2023-02-14,115.14534759521484,158.135498046875,18.90999984741211,19.426000022888182,-0.11693342229141752
2023-02-15,116.1369857788086,158.1947479248047,18.229999542236328,19.320499992370607,-0.08074808383359387
2023-02-16,112.18019104003906,157.1025390625,20.170000076293945,19.30299997329712,-0.25289963569397755
2023-02-17,112.22881317138672,156.48756408691406,20.020000457763672,19.311499977111815,-0.271172575548904
2023-02-21,108.18451690673828,152.43038940429688,22.8700008392334,19.46450004577637,-0.5425460906729416
2023-02-22,107.59011840820312,150.85020446777344,22.290000915527344,19.619000053405763,-0.6143529427080664
2023-02-23,110.02626037597656,153.69451904296875,21.139999389648438,19.72200002670288,-0.43789556322650364
2023-02-24,108.46712493896484,153.87387084960938,21.670000076293945,19.869000053405763,-0.48594754628622544
2023-02-27,109.20771026611328,155.65048217773438,20.950000762939453,19.99100008010864,-0.40271658908065344
2023-02-28,113.18350219726562,155.87258911132812,20.700000762939453,20.029000091552735,-0.2581391947962058
2023-03-01,114.26517486572266,156.37652587890625,20.579999923706055,20.088000106811524,-0.204415083233651
2023-03-02,115.42476654052734,157.74314880371094,19.59000015258789,20.17400007247925,-0.12000878205244381
2023-03-03,115.92173767089844,158.59732055664062,18.489999771118164,20.16200008392334,-0.07512380167936981
2023-03-06,115.51246643066406,159.3062286376953,18.610000610351562,20.176000118255615,-0.06626429969201472
2023-03-07,113.39788818359375,156.538818359375,19.59000015258789,20.184000110626222,-0.2291158781474504
2023-03-08,115.6196517944336,157.41859436035156,19.110000610351562,20.206500148773195,-0.12380533109391806
2023-03-09,114.05077362060547,156.20570373535156,22.610000610351562,20.35550022125244,-0.21736539273206149
2023-03-10,111.46846008300781,155.06114196777344,24.799999237060547,20.560000228881837,-0.3437246213586407
2023-03-13,112.88142395019531,155.65048217773438,26.520000457763672,20.859500217437745,-0.2757828504034476
2023-03-14,117.26649475097656,158.06773376464844,23.729999542236328,21.029000186920165,-0.045842405361127735
2023-03-15,115.45399475097656,157.46983337402344,26.139999389648438,21.390500164031984,-0.1278666394173612
2023-03-16,119.69290161132812,160.5105743408203,22.989999771118164,21.628500175476074,0.11725274267364075
2023-03-17,119.46875762939453,159.54539489746094,25.510000228881836,21.89550018310547,0.07819279908601919
2023-03-20,120.87200164794922,156.7267303466797,24.149999618530273,22.102000141143797,0.0352256665601972
