Date,MNST,UPS,VIX,AvgVIX,zscore
2019-01-16,26.905000686645508,72.75679016113281,19.040000915527344,24.307499885559082,0.868290042474049
2019-01-17,27.135000228881836,74.69966125488281,18.059999465942383,23.931499862670897,0.736137042715679
2019-01-18,27.790000915527344,76.21497344970703,17.799999237060547,23.542499828338624,0.8223576164588459
2019-01-22,27.739999771118164,77.02513122558594,20.799999237060547,23.16349983215332,0.7091807106877409
2019-01-23,27.59000015258789,75.70486450195312,19.520000457763672,22.633999824523926,0.8014899600940093
2019-01-24,27.68000030517578,74.78968811035156,18.889999389648438,21.774999809265136,0.942677372731233
2019-01-25,27.924999237060547,75.63733673095703,17.420000076293945,21.12549982070923,0.9425915666730634
2019-01-28,27.780000686645508,75.26229858398438,18.8700008392334,20.570999908447266,0.9280630653157099
2019-01-29,27.739999771118164,75.98992919921875,19.1299991607666,20.1104998588562,0.8283678659801995
2019-01-30,28.110000610351562,75.90740203857422,17.65999984741211,19.72249984741211,0.9851268226890024
2019-01-31,28.6200008392334,79.0655288696289,16.56999969482422,19.389999866485596,0.8244942736634634
2019-02-01,28.975000381469727,79.58311462402344,16.139999389648438,18.924499797821046,0.9061893195623693
2019-02-04,29.09000015258789,79.95069122314453,15.729999542236328,18.641999816894533,0.9096376354655256
2019-02-05,28.80500030517578,80.76089477539062,15.569999694824219,18.350499820709228,0.7029279289931011
2019-02-06,28.68000030517578,81.63102722167969,15.380000114440918,18.09599986076355,0.5529969665636868
2019-02-07,28.71500015258789,80.97090148925781,16.3700008392334,17.915499925613403,0.6429296618047179
2019-02-08,28.94499969482422,81.0909194946289,15.720000267028809,17.726499938964842,0.7206493908337742
2019-02-11,29.0,81.71355438232422,15.970000267028809,17.615499925613403,0.6708524865089011
2019-02-12,29.44499969482422,83.01129913330078,15.430000305175781,17.43349995613098,0.6985438644273353
2019-02-13,29.655000686645508,84.02400970458984,15.649999618530273,17.285999917984007,0.6655248938109065
2019-02-14,29.315000534057617,83.86647033691406,16.219999313354492,17.144999837875368,0.548345828250026
2019-02-15,29.360000610351562,83.16883087158203,14.90999984741211,16.98749985694885,0.6465776450157127
2019-02-19,29.114999771118164,83.09379577636719,14.880000114440918,16.841499900817873,0.5577084531919575
2019-02-20,29.350000381469727,83.31884765625,14.020000457763672,16.502499961853026,0.6253255748306016
2019-02-21,29.440000534057617,83.83646392822266,14.460000038146973,16.24949994087219,0.6015495529442291
2019-02-22,29.219999313354492,82.78626251220703,13.510000228881836,15.980499982833862,0.6349049939443802
2019-02-25,29.270000457763672,83.89107513427734,14.850000381469727,15.851999998092651,0.5276033183493022
2019-02-26,29.3700008392334,84.02730560302734,15.170000076293945,15.666999959945679,0.5517178530902627
2019-02-27,29.3700008392334,84.09539031982422,14.699999809265137,15.445499992370605,0.5438789738114136
2019-02-28,31.915000915527344,83.39165496826172,14.779999732971191,15.30149998664856,1.637791853317023
2019-03-01,32.369998931884766,84.85213470458984,13.569999694824219,15.15149998664856,1.650726118031318
2019-03-04,32.5099983215332,83.60353088378906,14.630000114440918,15.076000022888184,1.8502017111028026
2019-03-05,31.309999465942383,83.21759796142578,14.739999771118164,15.026500034332276,1.4170462196199005
2019-03-06,30.8700008392334,82.37004852294922,15.739999771118164,15.035000038146972,1.3395123488948264
2019-03-07,30.795000076293945,80.86415100097656,16.59000015258789,15.095500040054322,1.4830429724989211
2019-03-08,30.30500030517578,80.72795104980469,16.049999237060547,15.079499959945679,1.3037084090843627
2019-03-11,30.594999313354492,82.35492706298828,14.329999923706055,15.00999994277954,1.2318050248217898
2019-03-12,30.114999771118164,82.49114990234375,13.770000457763672,14.899999952316284,1.0250852898095253
2019-03-13,29.885000228881836,83.89107513427734,13.40999984741211,14.798999929428101,0.772368114826766
