Date,XOM,NEE,VIX,AvgVIX,zscore
2023-11-28,96.27409362792969,54.43362808227539,12.6899995803833,14.393000030517578,-0.5228525079110965
2023-11-29,94.82859802246094,54.62080764770508,12.979999542236328,14.135000038146973,-0.8490925289689601
2023-11-30,95.19923400878906,54.761199951171875,12.920000076293945,13.9375,-0.7665675689085024
2023-12-01,95.43087768554688,55.378910064697266,12.630000114440918,13.78600001335144,-0.7181564022205394
2023-12-04,94.9119873046875,54.910945892333984,13.079999923706055,13.694500017166138,-0.8320698801758617
2023-12-05,93.06803894042969,54.499141693115234,12.850000381469727,13.592500019073487,-1.244351745839695
2023-12-06,91.8356704711914,56.34291458129883,12.970000267028809,13.500500011444093,-1.5325517677327125
2023-12-07,91.19629669189453,56.01533889770508,13.0600004196167,13.43100004196167,-1.6744031460216513
2023-12-08,92.24337005615234,55.87495803833008,12.350000381469727,13.284000062942505,-1.4380560890883616
2023-12-11,92.3082275390625,55.88431167602539,12.630000114440918,13.207000064849854,-1.4235241827168668
2023-12-12,90.85345458984375,55.70649337768555,12.069999694824219,13.072500038146973,-1.7496703278792514
2023-12-13,91.65959930419922,58.50490951538086,12.1899995803833,12.974000024795533,-1.5850698286249196
2023-12-14,94.12438201904297,58.75761032104492,12.479999542236328,12.88899998664856,-1.032199004326576
2023-12-15,93.4942626953125,57.559627532958984,12.279999732971191,12.786999988555909,-1.1667689459884942
2023-12-18,94.18922424316406,57.09166717529297,12.5600004196167,12.725,-1.007662101858679
2023-12-19,95.43087768554688,57.625144958496094,12.529999732971191,12.680999994277954,-0.7315756845121358
2023-12-20,93.83711242675781,56.005985260009766,13.670000076293945,12.696999979019164,-1.080373317998601
2023-12-21,94.26335906982422,55.78135681152344,13.649999618530273,12.736999940872192,-0.9831596951244701
2023-12-22,94.43016052246094,55.921749114990234,13.029999732971191,12.765499925613403,-0.9464813275267996
2023-12-26,94.64325714111328,56.35227584838867,12.989999771118164,12.780499935150146,-0.9011235204667157
2023-12-27,94.19849395751953,56.69857406616211,12.430000305175781,12.767499971389771,-1.0032287654672658
2023-12-28,92.83638763427734,57.11037826538086,12.470000267028809,12.742000007629395,-1.3120547513991816
2023-12-29,92.64180755615234,56.848323822021484,12.449999809265137,12.718499994277954,-1.3542542805211664
