Date,KRE,XLU,VIX,AvgVIX,zscore
2022-12-07,54.23115158081055,31.76990509033203,22.68000030517578,22.262500190734862,0.196519222167142
2022-12-08,54.375465393066406,31.97649574279785,22.290000915527344,22.072500228881836,0.1479237877215639
2022-12-09,54.15898895263672,31.810327529907227,22.829999923706055,22.037500190734864,0.1742740687389407
2022-12-12,54.655113220214844,32.53787612915039,25.0,22.16150016784668,0.001600345131246925
2022-12-13,53.76207733154297,32.636680603027344,22.549999237060547,22.10250015258789,-0.14368786870343078
2022-12-14,52.76982879638672,32.59626388549805,21.139999389648438,21.932500076293945,-0.2564762918077396
2022-12-15,51.804630279541016,32.201045989990234,22.829999923706055,21.86850004196167,-0.25093288238032296
2022-12-16,51.36262512207031,31.65314483642578,22.6200008392334,21.803000068664552,-0.12957134000477838
2022-12-19,51.63156509399414,31.527265548706055,22.420000076293945,21.768000030517577,-0.054688223362144746
2022-12-20,51.88594055175781,31.53632164001465,21.479999542236328,21.723999977111816,-0.025350789105938357
2022-12-21,52.74904251098633,31.97551727294922,20.06999969482422,21.66299991607666,-0.058088147057473685
2022-12-22,52.54916763305664,31.780826568603516,21.969999313354492,21.743999862670897,-0.02039494423006903
2022-12-23,52.8944091796875,32.1068229675293,20.8700008392334,21.76249990463257,-0.08216942921069921
2022-12-27,52.948917388916016,32.30604553222656,21.649999618530273,21.73449993133545,-0.13977153515173632
2022-12-28,52.5764274597168,31.998146057128906,22.139999389648438,21.74699993133545,-0.08731437466297852
2022-12-29,53.56671905517578,32.22907638549805,21.440000534057617,21.789999961853027,-0.036470911078594535
2022-12-30,53.36684036254883,31.92117691040039,21.670000076293945,21.88149995803833,0.037883795743460395
2023-01-03,52.99435043334961,31.92117691040039,22.899999618530273,22.073499965667725,-0.00937045980387339
2023-01-04,53.71208190917969,32.210960388183594,22.010000228881836,22.136499977111818,-0.012163349835941317
2023-01-05,52.69453430175781,31.51367950439453,22.459999084472656,22.15099992752075,0.08456033267463497
2023-01-06,54.2390251159668,32.147579193115234,21.1299991607666,22.073499870300292,0.0752105479688512
2023-01-09,53.74842071533203,32.36491775512695,21.969999313354492,22.05749979019165,-0.05741156977416775
2023-01-10,54.157264709472656,32.37397384643555,20.579999923706055,21.944999790191652,-0.008478181051026084
2023-01-11,54.457069396972656,32.63657760620117,21.09000015258789,21.749499797821045,-0.05548747869019331
2023-01-12,55.12938690185547,32.41471481323242,18.829999923706055,21.56349983215332,0.10165199811501859
2023-01-13,55.0657844543457,32.2969970703125,18.350000381469727,21.423999881744386,0.13170555213630541
2023-01-17,54.729637145996094,32.25171661376953,19.360000610351562,21.25049991607666,0.10372554621522946
2023-01-18,52.776309967041016,31.47745132446289,20.34000015258789,21.136499881744385,0.10666671464567416
2023-01-19,52.83989715576172,31.160511016845703,20.520000457763672,21.041499900817872,0.21737265261196198
2023-01-20,54.3026237487793,31.346147537231445,19.850000381469727,20.95999994277954,0.34281758291489633
2023-01-23,55.16571807861328,31.35520362854004,19.809999465942383,20.946999931335448,0.4493773925495017
2023-01-24,54.51158905029297,31.51367950439453,19.200000762939453,20.808500003814697,0.31507279140168476
2023-01-25,54.63877868652344,31.088064193725586,19.079999923706055,20.71899995803833,0.4690411213189074
2023-01-26,55.020355224609375,31.192211151123047,18.729999542236328,20.572999954223633,0.4837207350340519
2023-01-27,55.365596771240234,31.192211151123047,18.510000228881836,20.391499996185303,0.5275182473725025
2023-01-30,54.80230712890625,31.051841735839844,19.940000534057617,20.316499996185303,0.5015168477347618
2023-01-31,56.43766403198242,31.282752990722656,19.399999618530273,20.202999973297118,0.6341997902154528
2023-02-01,57.23716354370117,31.337093353271484,17.8700008392334,19.951500034332277,0.7180268877134988
2023-02-02,58.763492584228516,31.405017852783203,18.729999542236328,19.7875,0.8896607945077145
2023-02-03,58.799835205078125,30.748477935791016,18.329999923706055,19.58100004196167,1.1068877894172064
2023-02-06,58.236541748046875,31.01109504699707,19.43000030517578,19.49600009918213,0.9503811130487956
2023-02-07,58.86343002319336,30.997507095336914,18.65999984741211,19.33050012588501,1.034308845264593
2023-02-08,58.200199127197266,30.476808547973633,19.6299991607666,19.28300008773804,1.1187961792582442
2023-02-09,57.34618377685547,30.06024742126465,20.709999084472656,19.264000034332277,1.1453562184920338
2023-02-10,57.22808074951172,30.657920837402344,20.530000686645508,19.34900007247925,0.936820624843294
2023-02-13,57.691429138183594,30.843564987182617,20.34000015258789,19.448500061035155,0.9354814740794368
2023-02-14,57.473384857177734,30.712257385253906,18.90999984741211,19.426000022888182,0.950343456288349
2023-02-15,58.15477752685547,30.911474227905273,18.229999542236328,19.320499992370607,0.972270074248875
2023-02-16,57.128143310546875,30.676034927368164,20.170000076293945,19.30299997329712,0.9182763717687501
2023-02-17,57.41887283325195,31.006561279296875,20.020000457763672,19.311499977111815,0.8481194662615491
2023-02-21,56.08333206176758,30.426998138427734,22.8700008392334,19.46450004577637,0.866380187860987
2023-02-22,55.81078338623047,30.30927848815918,22.290000915527344,19.619000053405763,0.8699273383529526
2023-02-23,56.02882385253906,30.150802612304688,21.139999389648438,19.72200002670288,0.9489095301275222
2023-02-24,56.03791427612305,30.159860610961914,21.670000076293945,19.869000053405763,0.947129366673439
2023-02-27,56.01974105834961,29.956111907958984,20.950000762939453,19.99100008010864,1.0108067104982967
2023-02-28,55.92889404296875,29.430879592895508,20.700000762939453,20.029000091552735,1.1693751787291689
2023-03-01,55.59272766113281,28.946399688720703,20.579999923706055,20.088000106811524,1.2836248853337682
2023-03-02,54.18451690673828,29.49427032470703,19.59000015258789,20.17400007247925,0.927553925684324
2023-03-03,54.85683059692383,29.996858596801758,18.489999771118164,20.16200008392334,0.8500837444946329
2023-03-06,54.44799041748047,30.141746520996094,18.610000610351562,20.176000118255615,0.7512969847383913
2023-03-07,52.69453430175781,29.648218154907227,19.59000015258789,20.184000110626222,0.6886789095542455
2023-03-08,52.42197799682617,29.87460708618164,19.110000610351562,20.206500148773195,0.5807875721072012
2023-03-09,48.17007064819336,29.63463020324707,22.610000610351562,20.35550022125244,0.11910360350839182
2023-03-10,46.05320358276367,29.16826057434082,24.799999237060547,20.560000228881837,0.0015878408696783643
2023-03-13,40.38400650024414,29.61652374267578,26.520000457763672,20.859500217437745,-0.8627766525022034
2023-03-14,41.22892379760742,30.00591278076172,23.729999542236328,21.029000186920165,-0.881691355715939
2023-03-15,40.55662155151367,30.413415908813477,26.139999389648438,21.390500164031984,-1.0989474165657183
2023-03-16,41.983001708984375,30.617172241210938,22.989999771118164,21.628500175476074,-0.9839814064307307
2023-03-17,39.466392517089844,30.32286834716797,25.510000228881836,21.89550018310547,-1.2079311178963132
2023-03-20,39.90890884399414,30.560039520263672,24.149999618530273,22.102000141143797,-1.2285997546793592
2023-03-21,42.208518981933594,29.944286346435547,21.3799991607666,22.027500057220458,-0.7374620743437292
2023-03-22,39.80812454223633,29.35588836669922,22.260000228881836,22.026000022888184,-0.8514281025264901
2023-03-23,38.69954299926758,29.054847717285156,22.610000610351562,22.09950008392334,-0.8945730760040684
