Date,KBE,INTC,VIX,AvgVIX,zscore
2019-03-14,36.42649841308594,46.283111572265625,13.5,14.691499948501587,-0.811328419179863
2019-03-15,36.49401092529297,47.05392837524414,12.880000114440918,14.524499988555908,-0.9191846911017232
2019-03-18,37.02923583984375,46.854732513427734,13.100000381469727,14.434000015258789,-0.7176623344166743
2019-03-19,36.24699401855469,46.91535186767578,13.5600004196167,14.368000030517578,-0.9735938107516903
2019-03-20,35.09418487548828,46.61222839355469,13.90999984741211,14.3625,-1.285051279974463
2019-03-21,34.731895446777344,47.322410583496094,13.630000114440918,14.321000003814698,-1.517798816666233
2019-03-22,33.257972717285156,46.127227783203125,16.479999542236328,14.469499969482422,-1.7807803596057115
2019-03-25,33.2332649230957,45.711509704589844,16.329999923706055,14.543499946594238,-1.7189340101264348
2019-03-26,33.999046325683594,46.283111572265625,14.680000305175781,14.51899995803833,-1.574036160251937
2019-03-27,34.0155143737793,46.04062271118164,15.149999618530273,14.541499948501587,-1.5282585418876975
2019-03-28,34.4683952331543,45.99732208251953,14.430000305175781,14.523999977111817,-1.3787125105499798
2019-03-29,34.394287109375,46.508296966552734,13.710000038146973,14.530999994277954,-1.4875571100380307
2019-04-01,35.34122848510742,47.20981979370117,13.399999618530273,14.469499969482422,-1.3074931303938102
