Date,PEP,PG,VIX,AvgVIX,zscore
2023-10-26,147.93194580078125,140.33839416503906,20.68000030517578,18.694500064849855,-1.310534892971312
2023-10-27,146.2914276123047,137.86512756347656,21.270000457763672,18.882000064849855,-1.4234767551368033
2023-10-30,148.72927856445312,139.8324737548828,19.75,18.989000034332275,-1.1839493009972126
2023-10-31,149.6457977294922,140.55384826660156,18.139999389648438,18.90699996948242,-1.0931317366658457
2023-11-01,151.10304260253906,140.16038513183594,16.8700008392334,18.82150001525879,-0.88407405388318
2023-11-02,152.8993682861328,141.87481689453125,15.65999984741211,18.680000019073486,-0.7186935819949205
2023-11-03,152.8627166748047,140.5913543701172,14.90999984741211,18.55299997329712,-0.6696628036069098
2023-11-06,152.7802276611328,141.40640258789062,14.890000343322754,18.412499952316285,-0.7147735922306276
2023-11-07,153.22012329101562,141.0784912109375,14.8100004196167,18.301499938964845,-0.6428871987821542
2023-11-08,153.41258239746094,140.5351104736328,14.449999809265137,18.219499921798707,-0.5946496120512412
2023-11-09,152.28530883789062,140.85366821289062,15.289999961853027,18.149499893188477,-0.756964869776086
2023-11-10,152.98184204101562,141.8467254638672,14.170000076293945,17.891999912261962,-0.7066173956602456
2023-11-13,153.76087951660156,142.8303680419922,14.760000228881836,17.76949996948242,-0.6449736616905742
2023-11-14,154.07249450683594,142.51185607910156,14.15999984741211,17.5835000038147,-0.5904312016791705
