Date,PEP,META,VIX,AvgVIX,zscore
2023-02-17,158.24929809570312,171.5338897705078,20.020000457763672,19.311499977111815,0.2964668761865494
2023-02-21,158.15951538085938,170.74009704589844,22.8700008392334,19.46450004577637,0.2879938597759653
2023-02-22,158.1056365966797,169.78758239746094,22.290000915527344,19.619000053405763,0.28422083900642936
2023-02-23,158.27622985839844,170.70042419433594,21.139999389648438,19.72200002670288,0.30196032065061196
2023-02-24,157.96206665039062,169.0632781982422,21.670000076293945,19.869000053405763,0.269170401441599
2023-02-27,157.91714477539062,168.21987915039062,20.950000762939453,19.99100008010864,0.26616023258577076
2023-02-28,155.78057861328125,173.5778350830078,20.700000762939453,20.029000091552735,-0.002267490864433189
2023-03-01,153.8056182861328,172.06967163085938,20.579999923706055,20.088000106811524,-0.23259439915654548
2023-03-02,156.64349365234375,173.17105102539062,19.59000015258789,20.17400007247925,0.10130449205617809
2023-03-03,156.48983764648438,183.80755615234375,18.489999771118164,20.16200008392334,0.05376141055349356
2023-03-06,156.80616760253906,183.46029663085938,18.610000610351562,20.176000118255615,0.09227494195153334
2023-03-07,156.02890014648438,183.0733184814453,19.59000015258789,20.184000110626222,0.0010581954637637855
2023-03-08,156.4536895751953,183.52975463867188,19.110000610351562,20.206500148773195,0.05023490198443552
2023-03-09,155.26974487304688,180.27529907226562,22.610000610351562,20.35550022125244,-0.08136654708812804
2023-03-10,155.4776153564453,178.1122589111328,24.799999237060547,20.560000228881837,-0.05072824192782224
2023-03-13,156.99598693847656,179.49143981933594,26.520000457763672,20.859500217437745,0.12574449504291005
2023-03-14,156.83328247070312,192.5093231201172,23.729999542236328,21.029000186920165,0.07056723089377556
2023-03-15,159.635009765625,196.21023559570312,26.139999389648438,21.390500164031984,0.3930135380749549
2023-03-16,159.52655029296875,203.33433532714844,22.989999771118164,21.628500175476074,0.36051199045744275
2023-03-17,158.27935791015625,194.0869140625,25.510000228881836,21.89550018310547,0.23790990190617997
2023-03-20,160.50262451171875,196.26979064941406,24.149999618530273,22.102000141143797,0.49585889855177395
2023-03-21,160.88223266601562,200.58590698242188,21.3799991607666,22.027500057220458,0.5290392592417573
2023-03-22,159.52655029296875,198.25421142578125,22.260000228881836,22.026000022888184,0.3745059991746828
2023-03-23,158.7493133544922,202.68939208984375,22.610000610351562,22.09950008392334,0.2700094730697014
2023-03-24,161.85830688476562,204.4059295654297,21.739999771118164,22.10300006866455,0.634402896831762
2023-03-27,162.21981811523438,201.26060485839844,20.600000381469727,22.085500049591065,0.6859883868376305
2023-03-28,162.1655731201172,199.11740112304688,19.969999313354492,22.048999977111816,0.6854518292292496
2023-03-29,163.28628540039062,203.75108337402344,19.1200008392334,21.976000022888183,0.8057465748064898
