Date,CVX,HD,VIX,AvgVIX,zscore
2020-10-30,54.84318542480469,233.28646850585938,38.02000045776367,29.665999698638917,-2.3171979502929476
2020-11-02,56.93434143066406,236.81138610839844,37.130001068115234,30.124499797821045,-2.131583474482475
2020-11-03,56.61079406738281,242.61058044433594,35.54999923706055,30.427999782562257,-2.3199303887199814
2020-11-04,56.63446807861328,247.29013061523438,29.56999969482422,30.50349979400635,-2.4345616122979696
2020-11-05,56.92643356323242,250.02784729003906,27.579999923706055,30.56449975967407,-2.465144397381538
2020-11-06,56.14521789550781,248.6197052001953,24.860000610351562,30.55749979019165,-2.5321892886948425
2020-11-09,62.655372619628906,236.13792419433594,25.75,30.59149980545044,-1.3642012589495909
2020-11-10,65.55142211914062,241.03616333007812,24.799999237060547,30.527999782562254,-1.1075599498919833
2020-11-11,65.07006072998047,242.94296264648438,23.450000762939453,30.380499839782715,-1.2186757026287631
2020-11-12,63.65756607055664,241.62217712402344,25.350000381469727,30.299499893188475,-1.3707244793433355
2020-11-13,65.51985931396484,242.43563842773438,23.100000381469727,30.083999919891358,-1.1469106259067452
2020-11-16,70.19927215576172,244.53489685058594,22.450000762939453,29.74749994277954,-0.5859204920892607
2020-11-17,69.69482421875,238.32464599609375,22.709999084472656,29.415499877929687,-0.49584112057965546
2020-11-18,67.48483276367188,236.01544189453125,23.84000015258789,29.174999904632568,-0.7276305768938346
2020-11-19,68.64588165283203,236.9775848388672,23.110000610351562,28.924999904632568,-0.5995410195307423
2020-11-20,68.69392395019531,235.99801635742188,23.700000762939453,28.732499980926512,-0.568593468711248
2020-11-23,72.88970184326172,237.38876342773438,22.65999984741211,28.242500019073486,-0.05321659872888065
2020-11-24,76.56501770019531,239.05938720703125,21.639999389648438,27.657000064849854,0.38684867709443055
2020-11-25,73.77850341796875,239.62786865234375,21.25,26.70550012588501,0.007033657816517564
2020-11-27,73.11389923095703,241.40354919433594,20.84000015258789,25.86800012588501,-0.12481946196766791
2020-11-30,69.80693054199219,242.64561462402344,20.56999969482422,24.995500087738037,-0.5898506743327554
2020-12-01,70.02310943603516,241.93714904785156,20.770000457763672,24.17750005722046,-0.5436692382240973
2020-12-02,71.96087646484375,238.41925048828125,21.170000076293945,23.458500099182128,-0.20097916630048834
2020-12-03,71.90483856201172,235.81610107421875,21.280000686645508,23.044000148773193,-0.14283501871259388
2020-12-04,74.69132232666016,232.16635131835938,20.790000915527344,22.704500198364258,0.31450011842954184
2020-12-07,72.67350769042969,230.97911071777344,21.299999237060547,22.526500129699706,0.07969045724534034
2020-12-08,73.298095703125,230.1700439453125,20.68000030517578,22.273000144958495,0.18197476540674004
2020-12-09,72.41728973388672,233.5646514892578,22.270000457763672,22.146500205993654,-0.018969827972662164
2020-12-10,74.74736785888672,232.8875274658203,22.520000457763672,22.100000190734864,0.3037070587639115
2020-12-11,74.02674102783203,232.6588592529297,23.309999465942383,21.998000144958496,0.2149343781216528
2020-12-14,71.61656188964844,233.5646514892578,24.719999313354492,22.079000091552736,-0.12400275233603542
2020-12-15,71.56051635742188,235.67535400390625,22.889999389648438,22.101000022888183,-0.18445921776150903
2020-12-16,71.0160140991211,237.09136962890625,22.5,22.09050006866455,-0.29150924914627996
2020-12-17,70.79180145263672,240.9432830810547,21.93000030517578,21.995000076293945,-0.41783303401585925
2020-12-18,69.81493377685547,237.84765625,21.56999969482422,21.91800003051758,-0.46808516117557003
2020-12-21,68.93413543701172,238.322509765625,25.15999984741211,21.99099998474121,-0.5955683013086263
2020-12-22,67.54890441894531,237.48704528808594,24.229999542236328,22.069499969482422,-0.7562514413079202
2020-12-23,68.61386108398438,237.28480529785156,23.309999465942383,22.15299997329712,-0.6114708235955999
2020-12-24,68.32559967041016,238.26095581054688,21.530000686645508,22.167000007629394,-0.6738423563607386
2020-12-28,67.98129272460938,236.7923126220703,21.700000762939453,22.210000038146973,-0.6820549417250998
2020-12-29,67.74906921386719,234.1011505126953,23.079999923706055,22.335500049591065,-0.6448069974730173
2020-12-30,68.32559967041016,233.28330993652344,22.770000457763672,22.435500049591063,-0.5486057389374156
2020-12-31,67.62095642089844,233.59988403320312,22.75,22.514500045776366,-0.6490000163286066
2021-01-04,67.82914733886719,232.1048126220703,26.969999313354492,22.798999977111816,-0.5840755252928826
2021-01-05,69.66279602050781,233.97799682617188,25.34000015258789,23.026499938964843,-0.3906814563361193
2021-01-06,71.90483856201172,235.31480407714844,25.06999969482422,23.214999961853028,-0.13022248221915161
2021-01-07,72.24111938476562,234.16278076171875,22.3700008392334,23.299499988555908,-0.05712723036073239
2021-01-08,72.92973327636719,236.651611328125,21.559999465942383,23.263999938964844,-0.02941899727720886
2021-01-11,73.34611511230469,238.5336151123047,24.079999923706055,23.34199991226196,-0.022152291250346456
2021-01-12,74.73936462402344,243.01881408691406,23.329999923706055,23.342999935150146,0.0477560277584148
2021-01-13,74.66732788085938,241.01361083984375,22.209999084472656,23.217499923706054,0.08875736731864446
2021-01-14,76.46092987060547,235.9919891357422,23.25,23.235499954223634,0.4503704359504383
2021-01-15,73.73847198486328,242.36802673339844,24.34000015258789,23.32749996185303,-0.06715919073458929
2021-01-19,75.67620086669922,240.25733947753906,23.239999771118164,23.392999935150147,0.24012071033318472
2021-01-20,76.37284851074219,241.23350524902344,21.579999923706055,23.39349994659424,0.3069411020051438
2021-01-21,73.67440795898438,245.410888671875,21.31999969482422,23.201499938964844,-0.15212040920278538
2021-01-22,73.45020294189453,249.76417541503906,21.90999984741211,23.085499954223632,-0.2910576493453434
2021-01-25,72.78560638427734,250.7140350341797,23.190000534057617,23.079500007629395,-0.40213227201876234
2021-01-26,71.5525131225586,248.53302001953125,23.020000457763672,23.153999996185302,-0.5090054324793721
2021-01-27,70.62364959716797,241.01361083984375,37.209999084472656,23.929499912261964,-0.4416592509829243
2021-01-28,71.28026580810547,244.53146362304688,30.209999084472656,24.285999870300294,-0.44403821374676405
2021-01-29,68.22151184082031,238.1730194091797,33.09000015258789,24.801999855041505,-0.6852832828236559
2021-02-01,69.19037628173828,237.51341247558594,30.239999771118164,25.176499843597412,-0.5415999917716252
2021-02-02,69.71083068847656,239.35147094726562,25.559999465942383,25.105999851226805,-0.5195762421273694
2021-02-03,71.2322006225586,241.1191864013672,22.90999984741211,24.984499835968016,-0.36449076959978516
2021-02-04,71.26424407958984,245.2086181640625,21.770000457763672,24.81949987411499,-0.463176891588224
2021-02-05,71.47242736816406,245.2437744140625,20.8700008392334,24.74449987411499,-0.4367536363685072
2021-02-08,73.25003814697266,246.2727508544922,21.239999771118164,24.72849988937378,-0.22947005507010185
2021-02-09,72.83365631103516,243.40570068359375,21.6299991607666,24.605999851226805,-0.21195318255403964
2021-02-10,74.08277130126953,245.09429931640625,21.989999771118164,24.538999843597413,-0.09058932097635063
2021-02-11,73.68240356445312,243.66079711914062,21.25,24.49099988937378,-0.10703964264107416
2021-02-12,74.10680389404297,244.05653381347656,19.969999313354492,24.326999855041503,-0.06132694075582983
2021-02-16,75.62530517578125,242.192138671875,21.459999084472656,24.18299980163574,0.1847654528068318
2021-02-17,77.89092254638672,247.0554962158203,21.5,24.095999813079835,0.3595894496799336
2021-02-18,77.14384460449219,248.92872619628906,22.489999771118164,24.14149980545044,0.21446377260719127
2021-02-19,77.79348754882812,245.9298553466797,22.049999237060547,24.177999782562257,0.375129633050087
2021-02-22,79.89665222167969,242.59664916992188,23.450000762939453,24.254999828338622,0.7348683890806319
2021-02-23,80.9035873413086,235.02452087402344,23.110000610351562,24.25099983215332,1.057463194499393
2021-02-24,83.89188385009766,228.63095092773438,21.34000015258789,24.16699981689453,1.6103044663072454
2021-02-25,83.11233520507812,224.47994995117188,28.889999389648438,23.75099983215332,1.612488045968693
2021-02-26,81.20404052734375,227.1974639892578,27.950000762939453,23.63799991607666,1.293801437176869
2021-03-01,82.86873626708984,230.08206176757812,23.350000381469727,23.15099992752075,1.4395866702226652
2021-03-02,83.18543243408203,228.9123992919922,24.100000381469727,22.84399995803833,1.5105567651389082
2021-03-03,84.1192626953125,226.33563232421875,26.670000076293945,22.89949998855591,1.6978799387647585
2021-03-04,84.85820770263672,220.68069458007812,28.56999969482422,23.182499980926515,1.937085847531954
2021-03-05,88.51240539550781,222.95852661132812,24.65999984741211,23.326999950408936,2.3591037720593646
2021-03-08,89.1214370727539,227.80430603027344,25.469999313354492,23.55699987411499,2.3170726796843866
2021-03-09,88.91842651367188,233.01942443847656,24.030000686645508,23.69649991989136,2.1592320353291825
2021-03-10,90.43693542480469,235.61239624023438,22.559999465942383,23.742999935150145,2.2931789305393915
2021-03-11,90.29076385498047,237.92218017578125,21.90999984741211,23.738999938964845,2.2158916187719164
2021-03-12,90.59123992919922,241.68324279785156,20.690000534057617,23.710999965667725,2.1606779950144093
2021-03-15,89.52745819091797,246.49740600585938,20.030000686645508,23.714000034332276,1.900016389182237
2021-03-16,87.40802764892578,249.6301727294922,19.790000915527344,23.63050012588501,1.543187027854456
2021-03-17,87.7247314453125,247.8159942626953,19.229999542236328,23.517000102996825,1.630374022504815
2021-03-18,84.54964447021484,250.58590698242188,21.579999923706055,23.47150011062622,1.144201628492439
