Date,KBE,V,VIX,AvgVIX,zscore
2021-10-12,48.0914421081543,216.12168884277344,19.850000381469727,20.861499977111816,1.1009524123519514
2021-10-13,47.9505500793457,214.5879669189453,18.639999389648438,20.884499931335448,1.1138292142603163
2021-10-14,48.593406677246094,217.2117156982422,16.860000610351562,20.792999935150146,1.148302373044863
2021-10-15,48.69027328491211,222.8161163330078,16.299999237060547,20.567499923706055,1.0424782837066107
2021-10-18,48.839988708496094,222.48814392089844,16.309999465942383,20.097499942779542,1.070519742226235
2021-10-19,48.96327209472656,225.256591796875,15.699999809265137,19.66449990272522,1.0288517300593487
2021-10-20,50.07286834716797,223.23089599609375,15.489999771118164,19.395499849319457,1.2280450988135305
2021-10-21,49.799869537353516,222.0926513671875,15.010000228881836,19.21449990272522,1.2139176890204653
2021-10-22,50.169742584228516,223.047607421875,15.430000305175781,19.098499917984007,1.245572958601295
2021-10-25,50.2578010559082,225.60382080078125,15.239999771118164,18.922499895095825,1.2034752421252455
2021-10-26,49.879127502441406,223.6167449951172,15.979999542236328,18.558999872207643,1.1925797181948357
2021-10-27,48.24996566772461,208.14431762695312,16.979999542236328,18.279999876022337,1.2932611873202118
2021-10-28,48.936851501464844,202.41455078125,16.530000686645508,17.949499940872194,1.5119606867099542
2021-10-29,48.73430252075195,204.2762451171875,16.260000228881836,17.707499933242797,1.4438026480015083
2021-11-01,50.169742584228516,204.94183349609375,16.40999984741211,17.379999971389772,1.6314546119181987
2021-11-02,49.98481369018555,201.73931884765625,16.030000686645508,17.116500043869017,1.6737057460520026
2021-11-03,50.979923248291016,200.73611450195312,15.100000381469727,16.821500062942505,1.8350091450918247
2021-11-04,50.22257995605469,201.3920440673828,15.4399995803833,16.616499996185304,1.7145394284739464
2021-11-05,50.68931579589844,209.00283813476562,16.479999542236328,16.501999950408937,1.6179611769471725
2021-11-08,50.72453308105469,212.68765258789062,17.219999313354492,16.36299991607666,1.5443799981235107
2021-11-09,50.46034622192383,205.83889770507812,17.780000686645508,16.259499931335448,1.6531976276648133
2021-11-10,50.46034622192383,208.29818725585938,18.729999542236328,16.263999938964844,1.6007837003877718
2021-11-11,50.777366638183594,203.33131408691406,17.65999984741211,16.30399990081787,1.7512171079305665
2021-11-12,50.58364486694336,204.945068359375,16.290000915527344,16.30349998474121,1.6895845189594085
2021-11-15,50.72453308105469,205.14801025390625,16.489999771118164,16.3125,1.7050696025106074
2021-11-16,50.68931579589844,207.9309844970703,16.3700008392334,16.346000051498415,1.6408051965136967
2021-11-17,50.18735122680664,198.15187072753906,17.110000610351562,16.427000093460084,1.7786425267897916
2021-11-18,49.97599792480469,196.48019409179688,17.59000015258789,16.556000089645387,1.7845519381522372
2021-11-19,49.623748779296875,194.0933837890625,17.90999984741211,16.680000066757202,1.785891346724451
2021-11-22,50.24899673461914,188.9912567138672,19.170000076293945,16.87650008201599,1.9825472825561152
2021-11-23,50.979923248291016,191.80322265625,19.3799991607666,17.046500062942506,2.0253925602637484
2021-11-24,50.830223083496094,196.4028778076172,18.579999923706055,17.12650008201599,1.9063124552901711
2021-11-26,48.48773956298828,190.9915313720703,28.6200008392334,17.731000089645384,1.6922655838234357
2021-11-29,48.505340576171875,189.67735290527344,22.959999084472656,18.066000032424927,1.7227490633274192
2021-11-30,47.263648986816406,187.24224853515625,27.190000534057617,18.605000066757203,1.6000531348949334
2021-12-01,46.68242263793945,183.75387573242188,31.1200008392334,19.359500074386595,1.5926732245022936
2021-12-02,48.28518295288086,191.60997009277344,27.950000762939453,20.002000093460083,1.6506035187715606
2021-12-03,47.0875244140625,189.7063446044922,30.670000076293945,20.763500118255614,1.5227718703995377
