Date,KDP,GILD,VIX,AvgVIX,zscore
2024-10-24,33.335777282714844,85.16201782226562,19.079999923706055,19.49049997329712,0.9049644820312565
2024-10-25,32.992305755615234,85.37305450439453,20.329999923706055,19.65900001525879,0.7698925886588459
2024-10-28,32.305362701416016,85.14283752441406,19.799999237060547,19.8125,0.4868265549294073
2024-10-29,31.370365142822266,84.49054718017578,19.34000015258789,19.816499996185303,0.09483099657547449
2024-10-30,31.475311279296875,84.69197845458984,20.350000381469727,19.889000034332277,0.1413694695842429
2024-10-31,31.437150955200195,85.20038604736328,23.15999984741211,20.022500038146973,0.13597008847552716
2024-11-01,31.3131160736084,85.86226654052734,21.8799991607666,20.15600004196167,0.09879522443559444
2024-11-04,31.179546356201172,86.1788101196289,21.979999542236328,20.123000049591063,0.050913357001308085
2024-11-05,31.112760543823242,86.54332733154297,20.489999771118164,20.076500034332277,0.031057877109626188
2024-11-06,31.465768814086914,87.95343017578125,16.270000457763672,19.84700002670288,0.2021119308912689
2024-11-07,31.408527374267578,93.91035461425781,15.199999809265137,19.56050000190735,0.2969148023989499
2024-11-08,31.370365142822266,92.63455200195312,14.9399995803833,19.28450002670288,0.256168417373585
2024-11-11,31.67567253112793,93.0758056640625,14.970000267028809,19.048000001907347,0.3886897831386261
2024-11-12,31.809240341186523,90.5050277709961,14.710000038146973,18.751500034332274,0.3919131986524617
2024-11-13,32.01914596557617,88.85511779785156,14.020000457763672,18.473500061035157,0.44432895307668063
2024-11-14,31.847408294677734,88.35631561279297,14.3100004196167,18.233500051498414,0.3648202958092017
2024-11-15,30.206375122070312,84.79750061035156,16.139999389648438,18.13899998664856,-0.37100113146543573
2024-11-18,29.805660247802734,84.85504150390625,15.579999923706055,17.99949994087219,-0.5323218666681047
2024-11-19,30.072805404663086,84.17398834228516,16.350000381469727,17.906999921798707,-0.43750604605002724
2024-11-20,30.56892967224121,85.01812744140625,17.15999984741211,17.802999925613403,-0.21964096161773627
2024-11-21,30.759750366210938,86.10208129882812,16.8700008392334,17.692499971389772,-0.12080333913926637
2024-11-22,31.16046142578125,86.51454162597656,15.239999771118164,17.437999963760376,0.049826844057623686
2024-11-25,31.341739654541016,86.80233764648438,14.600000381469727,17.178000020980836,0.12902334813796643
