Date,BP,CL,VIX,AvgVIX,zscore
2025-09-15,33.31056594848633,80.58566284179688,15.6899995803833,15.289000034332275,-0.14878897659220378
2025-09-16,33.5247802734375,79.9478988647461,16.360000610351562,15.357500076293945,-0.12950719171309197
2025-09-17,33.398197174072266,80.67398071289062,15.720000267028809,15.365000104904174,-0.12449724218220794
2025-09-18,33.651363372802734,79.99695587158203,15.699999809265137,15.365500116348267,-0.09810610644492498
2025-09-19,33.22292709350586,79.64371490478516,15.449999809265137,15.308000087738037,-0.21318051145187492
2025-09-22,33.46635437011719,77.86775970458984,16.100000381469727,15.402000093460083,-0.24064866413342612
2025-09-23,33.82663345336914,78.64290618896484,16.639999389648438,15.494500064849854,-0.12142263404624208
2025-09-24,34.284271240234375,79.60447692871094,16.18000030517578,15.572500085830688,0.028939519038791214
2025-09-25,34.33295822143555,78.20136260986328,16.739999771118164,15.66700005531311,-0.02577845221054675
2025-09-26,34.751651763916016,78.09342956542969,15.289999961853027,15.710000038146973,0.06539347628772363
2025-09-29,33.836368560791016,78.8882064819336,16.1200008392334,15.74800009727478,-0.10766226922138303
2025-09-30,33.55398941040039,78.43685913085938,16.280000686645508,15.703500127792358,-0.1937720296004531
2025-10-01,33.55398941040039,77.52434539794922,16.290000915527344,15.70050015449524,-0.23663605205284483
2025-10-02,32.969764709472656,76.8375015258789,16.6299991607666,15.767000102996827,-0.40319088463262065
2025-10-03,33.261878967285156,76.53333282470703,16.649999618530273,15.84050006866455,-0.3503326703127033
2025-10-06,33.91426467895508,75.9936752319336,16.3700008392334,15.903500127792359,-0.22572332537327697
2025-10-07,34.05058288574219,77.6224594116211,17.239999771118164,16.013500118255614,-0.11787908851499768
2025-10-08,33.61241149902344,76.53333282470703,16.299999237060547,16.061000061035156,-0.2697583997266308
2025-10-09,33.38846206665039,76.3469009399414,16.43000030517578,16.147000074386597,-0.32999333762189964
2025-10-10,32.6094970703125,76.49407958984375,21.65999984741211,16.49200005531311,-0.5021346433474304
2025-10-13,32.81397247314453,75.53250885009766,19.030000686645508,16.65900011062622,-0.5003018288478112
2025-10-14,32.23948669433594,76.92581939697266,20.809999465942383,16.881500053405762,-0.566905781590129
2025-10-15,32.463436126708984,76.1702880859375,20.639999389648438,17.127500009536742,-0.5509182123841674
2025-10-16,31.91815948486328,76.61182403564453,25.309999465942383,17.607999992370605,-0.6555163261872059
2025-10-17,32.25896072387695,78.15276336669922,20.780000686645508,17.874500036239624,-0.5047955018438686
2025-10-20,32.346595764160156,77.78728485107422,18.229999542236328,17.980999994277955,-0.5018193243014111
2025-10-21,32.288169860839844,77.65887451171875,17.8700008392334,18.042500066757203,-0.5212811375795394
2025-10-22,33.41767120361328,78.88371276855469,18.600000381469727,18.1635000705719,-0.204116160105714
2025-10-23,34.079795837402344,77.4810791015625,17.299999237060547,18.19150004386902,-0.11780526461506106
2025-10-24,33.63188934326172,77.04645538330078,16.3700008392334,18.245500087738037,-0.24117797903613156
2025-10-27,33.855838775634766,76.87852478027344,15.789999961853027,18.229000043869018,-0.1975887102253172
2025-10-28,33.55398941040039,76.19696044921875,16.420000076293945,18.23600001335144,-0.29898805421274216
2025-10-29,34.2745361328125,74.80419921875,16.920000076293945,18.26749997138977,-0.19878437009317523
2025-10-30,33.855838775634766,75.57466888427734,16.90999984741211,18.281500005722044,-0.2588354689150993
2025-10-31,34.20637893676758,76.10807037353516,17.440000534057617,18.321000051498412,-0.15320367549645894
2025-11-03,33.95321273803711,74.0633773803711,17.170000076293945,18.36100001335144,-0.3074435987734661
2025-11-04,34.19663619995117,75.61418151855469,19.0,18.44900002479553,-0.17864288481961896
2025-11-05,34.74191665649414,75.96977996826172,18.010000228881836,18.534500074386596,-0.03659965024238717
2025-11-06,34.87823486328125,76.32537078857422,19.5,18.68800005912781,0.011438156559832623
2025-11-07,35.618255615234375,77.79715728759766,19.079999923706055,18.559000062942506,0.2506762058340549
2025-11-10,36.1440544128418,77.51070404052734,17.600000381469727,18.487500047683717,0.3580818817102581
2025-11-11,36.368003845214844,78.49848175048828,17.280000686645508,18.311000108718872,0.45595888920349187
2025-11-12,35.890892028808594,77.59960174560547,17.510000228881836,18.15450015068054,0.3040651950138921
2025-11-13,35.53062057495117,77.82678985595703,20.0,17.889000177383423,0.23192414711309853
2025-11-14,36.062721252441406,77.09584045410156,19.829999923706055,17.84150013923645,0.319898819930265
2025-11-17,36.03310775756836,77.84654235839844,22.3799991607666,18.049000120162965,0.34835493323101124
2025-11-18,36.22067642211914,78.36019134521484,24.690000534057617,18.390000104904175,0.4155978518463735
2025-11-19,35.490142822265625,77.51070404052734,23.65999984741211,18.643000078201293,0.2077721538879274
2025-11-20,35.263084411621094,77.89594268798828,26.420000076293945,19.099000120162962,0.17367598106382598
2025-11-21,35.51976013183594,79.94063568115234,23.43000030517578,19.452000093460082,0.3287226115879677
2025-11-24,35.450653076171875,78.21202087402344,20.520000457763672,19.688500118255615,0.23163829497681512
2025-11-25,35.23346710205078,78.84420013427734,18.559999465942383,19.795500087738038,0.21141110545153094
2025-11-26,35.47039794921875,79.06150817871094,17.190000534057617,19.809000110626222,0.27608034657513
2025-11-28,35.638221740722656,79.40723419189453,16.350000381469727,19.7810001373291,0.33089671948040716
2025-12-01,36.04297637939453,78.96273803710938,17.239999771118164,19.771000099182128,0.40305504835364214
2025-12-02,35.8948974609375,77.85643005371094,16.59000015258789,19.742000102996826,0.31705003453181557
2025-12-03,36.76364517211914,77.24400329589844,16.079999923706055,19.596000099182127,0.48797465420845443
2025-12-04,36.75376892089844,76.6513442993164,15.779999732971191,19.484500074386595,0.457865169344198
2025-12-05,35.371681213378906,77.11559295654297,15.40999984741211,19.280000066757204,0.16198250098899952
2025-12-08,35.32231521606445,75.17955780029297,16.65999984741211,19.159000062942503,0.05969263954893337
2025-12-09,35.09526062011719,76.0389175415039,16.93000030517578,19.12550005912781,0.04786850123516008
2025-12-10,35.42103958129883,76.80938720703125,15.770000457763672,19.050000047683717,0.15894456149015157
2025-12-11,35.07551574707031,76.30561828613281,14.850000381469727,18.91700005531311,0.05585778067490657
2025-12-12,34.80896759033203,77.38228607177734,15.739999771118164,18.70400004386902,0.045163288648746636
2025-12-15,34.799095153808594,78.45896911621094,16.5,18.537500047683714,0.0934696262417419
2025-12-16,33.328155517578125,77.98483276367188,16.479999542236328,18.242500066757202,-0.2669160536949385
2025-12-17,34.029075622558594,78.75530242919922,17.6200008392334,17.88900008201599,-0.06960912671119401
2025-12-18,32.883914947509766,76.77975463867188,16.8700008392334,17.549500131607054,-0.42563709935365424
2025-12-19,33.50585174560547,77.40204620361328,14.90999984741211,16.974000120162962,-0.2534459232357323
