Date,MNST,ADI,VIX,AvgVIX,zscore
2025-03-06,55.689998626708984,219.42230224609375,24.8700008392334,18.27400016784668,-0.3665749877966132
2025-03-07,55.06999969482422,222.46585083007812,23.3700008392334,18.66750020980835,-0.5482308048894234
2025-03-10,55.77000045776367,213.01011657714844,27.860000610351562,19.23350019454956,-0.17897615580017967
2025-03-11,55.22999954223633,205.93801879882812,26.920000076293945,19.78900017738342,-0.0720353795288752
2025-03-12,54.400001525878906,203.51498413085938,24.229999542236328,20.199500131607056,-0.138025122491992
2025-03-13,54.34000015258789,200.7373809814453,24.65999984741211,20.638000106811525,-0.07182354815912244
2025-03-14,55.09000015258789,205.61297607421875,21.770000457763672,20.97150011062622,-0.0854477090202272
2025-03-17,56.209999084472656,208.4989471435547,20.510000228881836,21.25850009918213,0.01406203838589118
2025-03-18,56.79999923706055,206.01683044433594,21.700000762939453,21.576000118255614,0.1756334492137406
2025-03-19,56.81999969482422,206.8146514892578,19.899999618530273,21.807500076293945,0.15705826321285696
2025-03-20,56.869998931884766,202.80581665039062,19.799999237060547,22.014500045776366,0.2743404679183253
2025-03-21,57.310001373291016,201.32835388183594,19.280000686645508,22.06800012588501,0.3846459964579583
